t,motionRel,baroRel,absAltRel,relAlt,absAlt,absAltAcc,absAltPrec,accelMag,vertG,signedLoadG,rotMag,gx,gy,gz,speed,baro
0.000,0.000,,,,,,,0.0573,0.9890,0.9890,0.5442,-0.2830,0.4620,0.0510,,
0.020,0.020,,,,,,,0.1041,1.0750,1.0750,0.4700,-0.2880,-0.3690,-0.0420,,
0.040,0.040,,,,,,,0.0870,1.0070,1.0070,0.3769,-0.1360,-0.3440,-0.0720,,
0.060,0.060,,,,,,,0.0404,0.9820,0.9820,0.1321,0.0400,0.1180,-0.0440,,
0.080,0.080,,,,,,,0.0436,0.9600,0.9600,0.1646,0.0310,0.1590,-0.0290,,
0.100,0.100,,,,,,,0.0498,0.9660,0.9660,0.1275,-0.1080,0.0630,0.0250,,
0.120,0.120,,,,,,,0.0103,0.9970,0.9970,0.1623,-0.1590,-0.0290,0.0150,,
0.140,0.140,,,,,,,0.0207,0.9840,0.9840,0.1585,-0.1530,0.0140,0.0390,,
0.160,0.160,,,,,,,0.0214,0.9940,0.9940,0.0882,-0.0580,-0.0640,-0.0180,,
0.180,0.180,,,,,,,0.0046,1.0020,1.0020,0.0968,-0.0530,0.0780,0.0220,,
0.200,0.200,,,,,,,0.0094,0.9970,0.9970,0.1558,-0.1070,0.0600,0.0960,,
0.220,0.220,,,,,,,0.0154,0.9960,0.9960,0.0814,-0.0560,0.0020,0.0590,,
0.240,0.240,,,,,,,0.0117,0.9970,0.9970,0.0589,-0.0220,0.0540,0.0080,,
0.260,0.260,,,,,,,0.0128,1.0020,1.0020,0.0870,-0.0860,-0.0120,0.0060,,
0.280,0.280,,,,,,,0.0166,0.9960,0.9960,0.2034,-0.1950,-0.0210,0.0540,,
0.300,0.300,,,,,,,0.0130,0.9920,0.9920,0.2511,-0.2290,0.0500,0.0900,,
0.320,0.320,,,,,,,0.0128,0.9980,0.9980,0.2601,-0.2380,0.0400,0.0970,,
0.480,0.480,,,,,,,0.0363,0.9760,0.9760,0.9314,-0.5900,0.7140,0.0980,,
0.485,0.485,,,,,,,0.0555,0.9580,0.9580,0.9725,-0.6420,0.7240,0.0970,,
0.490,0.490,,,,,,,0.0521,0.9590,0.9590,0.9912,-0.6710,0.7230,0.0980,,
0.495,0.495,,,,,,,0.0533,0.9600,0.9600,0.9914,-0.6910,0.7050,0.0910,,
0.500,0.500,,,,,,,0.0494,0.9620,0.9620,0.9493,-0.6930,0.6410,0.1000,,
0.505,0.505,,,,,,,0.0313,0.9990,0.9990,0.8740,-0.6680,0.5500,0.1230,,
0.510,0.510,,,,,,,0.0277,1.0000,1.0000,0.7923,-0.6200,0.4680,0.1560,,
0.515,0.515,,,,,,,0.0540,1.0330,1.0330,0.6978,-0.5460,0.3820,0.2070,,
0.520,0.520,,,,,,,0.0528,1.0340,1.0340,0.6062,-0.4430,0.3010,0.2840,,
0.525,0.525,,,,,,,0.0830,1.0500,1.0500,0.5088,-0.3120,0.2110,0.3420,,
0.530,0.530,,,,,,,0.0821,1.0500,1.0500,0.3292,-0.1550,0.1650,0.2390,,
0.535,0.535,,,,,,,0.0648,1.0510,1.0510,0.5618,-0.0040,0.1440,0.5430,,
0.540,0.540,,,,,,,0.0643,1.0510,1.0510,0.2512,0.0390,0.0630,0.2400,,
0.545,0.545,,,,,,,0.0820,0.9940,0.9940,0.2666,-0.0630,0.1750,0.1910,,
0.550,0.550,,,,,,,0.0798,0.9940,0.9940,0.4250,-0.2250,0.2880,0.2170,,
0.555,0.555,,,,,,,0.1185,0.8910,0.8910,0.6297,-0.4110,0.3750,0.2950,,
0.560,0.560,,,,,,,0.1181,0.8920,0.8920,0.8057,-0.6100,0.4140,0.3250,,
0.565,0.565,,,,,,,0.1059,0.9090,0.9090,0.9442,-0.7700,0.4310,0.3360,,
0.570,0.570,,,,,,,0.1017,0.9110,0.9110,1.0169,-0.8880,0.3660,0.3340,,
0.575,0.575,,,,,,,0.0359,0.9770,0.9770,1.0531,-0.9600,0.2850,0.3260,,
0.580,0.580,,,,,,,0.0315,0.9790,0.9790,1.0942,-1.0230,0.1740,0.3470,,
0.585,0.585,,,,,,,0.0874,1.0320,1.0320,1.1941,-1.1330,-0.0030,0.3770,,
0.590,0.590,,,,,,,0.0850,1.0350,1.0350,1.3299,-1.2630,-0.1790,0.3760,,
0.595,0.595,,,,,,,0.1033,0.9990,0.9990,1.3340,-1.2710,-0.2610,0.3100,,
0.600,0.600,,,,,,,0.1012,1.0030,1.0030,1.2875,-1.2280,-0.3010,0.2430,,
0.605,0.605,,,,,,,0.0617,0.9530,0.9530,1.1990,-1.1470,-0.2600,0.2330,,
0.610,0.610,,,,,,,0.0589,0.9560,0.9560,1.0206,-0.9680,-0.2220,0.2350,,
0.615,0.615,,,,,,,0.0929,0.9180,0.9180,0.8448,-0.8120,-0.0900,0.2150,,
0.620,0.620,,,,,,,0.0925,0.9200,0.9200,0.6935,-0.6570,0.1340,0.1770,,
0.625,0.625,,,,,,,0.1027,0.9110,0.9110,0.5771,-0.4350,0.3420,0.1640,,
0.630,0.630,,,,,,,0.1037,0.9110,0.9110,0.5331,-0.1810,0.4540,0.2130,,
0.635,0.635,,,,,,,0.0530,0.9510,0.9510,0.6711,-0.0140,0.5790,0.3390,,
0.640,0.640,,,,,,,0.0546,0.9500,0.9500,0.9463,-0.0370,0.7560,0.5680,,
0.645,0.645,,,,,,,0.1016,0.9210,0.9210,1.2059,-0.1700,0.8770,0.8100,,
0.650,0.650,,,,,,,0.1006,0.9210,0.9210,1.3942,-0.3930,0.9200,0.9710,,
0.655,0.655,,,,,,,0.1632,0.8600,0.8600,1.5788,-0.6760,0.8800,1.1230,,
0.660,0.660,,,,,,,0.1623,0.8620,0.8620,1.7620,-0.9860,0.7760,1.2370,,
0.665,0.665,,,,,,,0.1155,0.9140,0.9140,1.9562,-1.3000,0.6780,1.2950,,
0.670,0.670,,,,,,,0.1186,0.9180,0.9180,2.2507,-1.6630,0.6440,1.3730,,
0.675,0.675,,,,,,,0.0736,0.9320,0.9320,2.5545,-2.0380,0.5820,1.4260,,
0.680,0.680,,,,,,,0.0710,0.9390,0.9390,2.8682,-2.4540,0.3920,1.4320,,
0.685,0.685,,,,,,,0.0690,0.9410,0.9410,3.2124,-2.8880,0.1380,1.4000,,
0.690,0.690,,,,,,,0.0638,0.9510,0.9510,3.5067,-3.2530,-0.0340,1.3090,,
0.695,0.695,,,,,,,0.0459,0.9720,0.9720,3.7508,-3.5540,-0.0110,1.1990,,
0.700,0.700,,,,,,,0.0521,0.9840,0.9840,3.9495,-3.7800,0.0580,1.1430,,
0.705,0.705,,,,,,,0.0799,0.9450,0.9450,4.0819,-3.9210,0.0920,1.1310,,
0.710,0.710,,,,,,,0.0832,0.9580,0.9580,4.1487,-3.9860,0.1540,1.1400,,
0.715,0.715,,,,,,,0.1552,0.9320,0.9320,4.0937,-3.9170,0.3130,1.1480,,
0.720,0.720,,,,,,,0.1636,0.9450,0.9450,3.8663,-3.6680,0.5100,1.1110,,
0.725,0.725,,,,,,,0.1442,0.9800,0.9800,3.1032,-2.8870,0.4240,1.0560,,
0.730,0.730,,,,,,,0.1527,0.9890,0.9890,2.1011,-1.8090,0.1200,1.0620,,
0.735,0.735,,,,,,,0.1559,1.1540,1.1540,1.4149,-0.9690,-0.1200,1.0240,,
0.740,0.740,,,,,,,0.1594,1.1570,1.1570,1.0705,-0.5640,-0.1640,0.8950,,
0.745,0.745,,,,,,,0.0854,1.0470,1.0470,0.9194,-0.5150,-0.1760,0.7410,,
0.750,0.750,,,,,,,0.0870,1.0490,1.0490,0.8603,-0.5660,-0.2040,0.6150,,
0.755,0.755,,,,,,,0.1575,0.9390,0.9390,0.7313,-0.5010,-0.2020,0.4930,,
0.760,0.760,,,,,,,0.1581,0.9400,0.9400,0.5152,-0.3060,-0.1700,0.3780,,
0.765,0.765,,,,,,,0.1521,1.0980,1.0980,0.2388,0.0000,-0.2150,0.1040,,
0.770,0.770,,,,,,,0.1516,1.0970,1.0970,0.3734,0.3200,-0.1320,-0.1400,,
0.775,0.775,,,,,,,0.2684,1.2110,1.2110,0.8641,0.7870,-0.0520,-0.3530,,
0.780,0.780,,,,,,,0.2660,1.2070,1.2070,1.4908,1.3680,-0.1720,-0.5670,,
0.785,0.785,,,,,,,0.3487,1.2430,1.2430,2.0448,1.8890,-0.4180,-0.6620,,
0.790,0.790,,,,,,,0.3482,1.2350,1.2350,2.3569,2.2110,-0.4680,-0.6690,,
0.795,0.795,,,,,,,0.3838,1.2690,1.2690,2.4729,2.3290,-0.4850,-0.6750,,
0.800,0.800,,,,,,,0.3847,1.2610,1.2610,2.5136,2.3420,-0.6200,-0.6700,,
0.805,0.805,,,,,,,0.1249,1.0780,1.0780,2.4740,2.2470,-0.8430,-0.6010,,
0.810,0.810,,,,,,,0.1288,1.0710,1.0710,2.3033,2.0230,-0.9440,-0.5670,,
0.815,0.815,,,,,,,0.0552,0.9500,0.9500,2.1011,1.7950,-0.9620,-0.5170,,
0.820,0.820,,,,,,,0.0607,0.9450,0.9450,1.8064,1.5120,-0.8780,-0.4540,,
0.825,0.825,,,,,,,0.0906,0.9420,0.9420,1.4411,1.1890,-0.7120,-0.3950,,
0.830,0.830,,,,,,,0.0914,0.9380,0.9380,1.1164,0.9250,-0.5440,-0.3080,,
0.835,0.835,,,,,,,0.0929,0.9460,0.9460,0.9260,0.7830,-0.4620,-0.1760,,
0.840,0.840,,,,,,,0.0915,0.9440,0.9440,0.7437,0.6320,-0.3890,-0.0490,,
0.845,0.845,,,,,,,0.0305,0.9950,0.9950,0.5800,0.4590,-0.3530,0.0340,,
0.850,0.850,,,,,,,0.0290,0.9930,0.9930,0.4760,0.2990,-0.3540,0.1090,,
0.855,0.855,,,,,,,0.0110,0.9960,0.9960,0.4089,0.1290,-0.3360,0.1940,,
0.860,0.860,,,,,,,0.0110,0.9960,0.9960,0.4359,-0.0890,-0.3320,0.2680,,
0.865,0.865,,,,,,,0.0490,0.9560,0.9560,0.5657,-0.3500,-0.3350,0.2920,,
0.870,0.870,,,,,,,0.0468,0.9580,0.9580,0.7187,-0.5350,-0.3140,0.3630,,
0.876,0.875,,,,,,,0.1022,0.9130,0.9130,0.9125,-0.7200,-0.2760,0.4880,,
0.881,0.880,,,,,,,0.0995,0.9160,0.9160,1.0606,-0.8390,-0.2540,0.5970,,
0.886,0.886,,,,,,,0.0412,0.9910,0.9910,1.1295,-0.8630,-0.3130,0.6580,,
0.891,0.891,,,,,,,0.0385,0.9940,0.9940,1.1308,-0.8360,-0.3780,0.6610,,
0.896,0.896,,,,,,,0.1050,1.0940,1.0940,1.0847,-0.7770,-0.4340,0.6200,,
0.901,0.901,,,,,,,0.1065,1.0970,1.0970,1.0072,-0.6750,-0.5020,0.5540,,
0.906,0.906,,,,,,,0.1142,1.0960,1.0960,0.9300,-0.5640,-0.5750,0.4650,,
0.911,0.911,,,,,,,0.1152,1.0980,1.0980,0.8678,-0.4820,-0.6260,0.3590,,
0.916,0.916,,,,,,,0.0647,1.0340,1.0340,0.8510,-0.4250,-0.6860,0.2700,,
0.921,0.921,,,,,,,0.0650,1.0350,1.0350,0.8533,-0.3580,-0.7390,0.2320,,
0.926,0.926,,,,,,,0.0382,0.9930,0.9930,0.8936,-0.2820,-0.8090,0.2540,,
0.931,0.931,,,,,,,0.0394,0.9940,0.9940,0.9762,-0.2450,-0.8880,0.3230,,
0.936,0.936,,,,,,,0.1047,0.9650,0.9650,1.0903,-0.2460,-0.9760,0.4190,,
0.941,0.941,,,,,,,0.1065,0.9660,0.9660,1.2145,-0.2620,-1.0470,0.5570,,
0.946,0.946,,,,,,,0.1571,0.9070,0.9070,1.3052,-0.2700,-1.0470,0.7310,,
0.951,0.951,,,,,,,0.1576,0.9080,0.9080,1.3784,-0.1930,-1.0180,0.9090,,
0.956,0.956,,,,,,,0.1314,0.9260,0.9260,1.4126,-0.0800,-0.9460,1.0460,,
0.961,0.961,,,,,,,0.1305,0.9270,0.9270,1.4287,-0.0870,-0.8840,1.1190,,
0.966,0.966,,,,,,,0.0727,0.9570,0.9570,1.3641,-0.1290,-0.8140,1.0870,,
0.971,0.971,,,,,,,0.0724,0.9580,0.9580,1.2507,-0.1970,-0.7080,1.0120,,
0.976,0.976,,,,,,,0.1333,0.9140,0.9140,1.1942,-0.3330,-0.5990,0.9780,,
0.981,0.981,,,,,,,0.1342,0.9160,0.9160,1.2326,-0.4420,-0.6110,0.9750,,
0.986,0.986,,,,,,,0.1757,0.9110,0.9110,1.3839,-0.5010,-0.7950,1.0160,,
0.991,0.991,,,,,,,0.1761,0.9130,0.9130,1.6549,-0.4560,-1.1550,1.0940,,
0.996,0.996,,,,,,,0.1440,0.9880,0.9880,1.9484,-0.2390,-1.5280,1.1850,,
1.001,1.001,,,,,,,0.1450,0.9890,0.9890,2.2232,0.0570,-1.7880,1.3200,,
1.006,1.006,,,,,,,0.2997,1.2350,1.2350,2.4865,0.3430,-1.9440,1.5120,,
1.011,1.011,,,,,,,0.3000,1.2350,1.2350,2.6729,0.4280,-1.9530,1.7740,,
1.016,1.016,,,,,,,0.2977,1.1850,1.1850,2.8402,0.3990,-1.8600,2.1090,,
1.021,1.021,,,,,,,0.2968,1.1850,1.1850,3.0788,0.2240,-1.7560,2.5190,,
1.026,1.026,,,,,,,0.3126,0.8470,0.8470,3.3848,-0.1240,-1.5510,3.0060,,
1.031,1.031,,,,,,,0.3082,0.8480,0.8480,3.6172,-0.4170,-1.1620,3.4000,,
1.036,1.036,,,,,,,0.5302,0.5840,0.5840,3.9751,-0.8240,-0.8750,3.7890,,
1.041,1.041,,,,,,,0.5213,0.5880,0.5880,4.5231,-1.5420,-0.4970,4.2230,,
1.046,1.046,,,,,,,0.7058,0.3770,0.3770,5.1150,-2.2260,-0.1710,4.6020,,
1.051,1.051,,,,,,,0.6921,0.3860,0.3860,5.5763,-2.7130,0.2760,4.8640,,
1.056,1.056,,,,,,,0.7960,0.2580,0.2580,5.7600,-2.8440,0.9290,4.9220,,
1.061,1.061,,,,,,,0.7794,0.2690,0.2690,5.5833,-2.5600,1.4990,4.7300,,
1.066,1.066,,,,,,,0.2757,0.7710,0.7710,5.1720,-1.9890,1.8600,4.3970,,
1.071,1.071,,,,,,,0.2678,0.7780,0.7780,4.6004,-1.3040,1.9750,3.9450,,
1.076,1.076,,,,,,,0.3056,1.2860,1.2860,3.7838,-0.7450,1.7140,3.2900,,
1.081,1.081,,,,,,,0.3091,1.2880,1.2880,2.6744,-0.2460,1.0670,2.4400,,
1.086,1.086,,,,,,,0.3108,1.3010,1.3010,1.5663,0.2730,0.0850,1.5400,,
1.091,1.091,,,,,,,0.3098,1.2990,1.2990,1.5050,0.8570,-0.9660,0.7730,,
1.096,1.096,,,,,,,0.4986,1.4480,1.4480,2.5109,1.4930,-2.0170,0.0850,,
1.101,1.101,,,,,,,0.4907,1.4390,1.4390,3.8000,2.1270,-3.1170,-0.4470,,
1.106,1.106,,,,,,,0.5438,1.4800,1.4800,4.5285,2.4360,-3.7550,-0.6880,,
1.111,1.111,,,,,,,0.5377,1.4690,1.4690,4.6861,2.4680,-3.9290,-0.6570,,
1.116,1.116,,,,,,,0.2001,1.0760,1.0760,4.4410,2.3560,-3.7300,-0.5090,,
1.121,1.121,,,,,,,0.2083,1.0660,1.0660,4.0125,2.3030,-3.2730,-0.2900,,
1.126,1.126,,,,,,,0.2708,0.7570,0.7570,3.7039,2.3530,-2.8590,-0.0900,,
1.131,1.131,,,,,,,0.2833,0.7480,0.7480,3.1651,2.1940,-2.2790,0.1020,,
1.136,1.136,,,,,,,0.3760,0.6960,0.6960,2.4570,1.8960,-1.5270,0.3320,,
1.141,1.141,,,,,,,0.3813,0.6900,0.6900,1.8053,1.5620,-0.7960,0.4310,,
1.146,1.146,,,,,,,0.4913,0.5380,0.5380,1.3787,1.3030,-0.0830,0.4430,,
1.151,1.151,,,,,,,0.4936,0.5340,0.5340,1.3664,1.0210,0.7330,0.5360,,
1.156,1.156,,,,,,,0.3239,0.6810,0.6810,1.9274,0.8130,1.5780,0.7510,,
1.161,1.161,,,,,,,0.3279,0.6790,0.6790,2.7339,0.6400,2.4430,1.0470,,
1.166,1.166,,,,,,,0.2320,0.7890,0.7890,3.5908,0.4760,3.2790,1.3840,,
1.171,1.171,,,,,,,0.2405,0.7890,0.7890,4.4726,0.2300,4.1350,1.6890,,
1.176,1.176,,,,,,,0.2749,0.7470,0.7470,5.3028,0.0340,4.9260,1.9630,,
1.181,1.181,,,,,,,0.2807,0.7500,0.7500,6.0374,-0.1050,5.6150,2.2160,,
1.186,1.186,,,,,,,0.2832,0.7690,0.7690,6.6631,-0.3480,6.1790,2.4690,,
1.191,1.191,,,,,,,0.2898,0.7760,0.7760,7.0098,-0.7270,6.4110,2.7400,,
1.196,1.196,,,,,,,0.1969,0.8840,0.8840,7.1082,-0.9600,6.3960,2.9490,,
1.201,1.201,,,,,,,0.2112,0.8940,0.8940,6.8963,-1.0200,6.1090,3.0330,,
1.206,1.206,,,,,,,0.1934,1.1220,1.1220,6.2788,-1.0270,5.4110,3.0150,,
1.211,1.211,,,,,,,0.2143,1.1320,1.1320,5.5165,-0.9560,4.5810,2.9210,,
1.216,1.216,,,,,,,0.3468,1.3160,1.3160,4.9498,-0.8190,3.9980,2.8010,,
1.221,1.221,,,,,,,0.3558,1.3250,1.3250,4.6401,-0.7020,3.6850,2.7310,,
1.226,1.226,,,,,,,0.5332,1.5090,1.5090,4.4119,-0.9670,3.3550,2.6970,,
1.231,1.231,,,,,,,0.5414,1.5190,1.5190,4.3445,-1.4930,3.1840,2.5510,,
1.236,1.236,,,,,,,0.4459,1.4070,1.4070,4.4265,-2.2720,3.0090,2.3190,,
1.241,1.241,,,,,,,0.4612,1.4220,1.4220,4.6875,-3.1880,2.9280,1.7990,,
1.246,1.246,,,,,,,0.3098,1.1210,1.1210,4.5673,-3.5920,2.6040,1.0850,,
1.251,1.251,,,,,,,0.3264,1.1370,1.1370,3.4282,-2.9570,1.6910,0.3860,,
1.256,1.256,,,,,,,0.3915,1.3250,1.3250,1.7189,-1.6470,0.4900,0.0430,,
1.261,1.261,,,,,,,0.3938,1.3280,1.3280,0.9612,-0.3500,-0.8900,-0.0960,,
1.266,1.266,,,,,,,1.5550,2.1020,2.1020,2.2385,-0.2840,-2.2180,-0.1040,,
1.271,1.271,,,,,,,1.5532,2.0990,2.0990,3.2693,-1.1430,-3.0340,0.4200,,
1.276,1.276,,,,,,,1.7297,1.4480,1.4480,3.4522,-1.9930,-2.6620,0.9270,,
1.281,1.281,,,,,,,1.7284,1.4500,1.4500,3.1916,-2.1280,-2.1880,0.9330,,
1.286,1.286,,,,,,,1.1659,0.9100,0.9100,2.9722,-1.1190,-2.6200,0.8470,,
1.291,1.291,,,,,,,1.1709,0.9040,0.9040,3.7567,0.7900,-3.5650,0.8830,,
1.296,1.296,,,,,,,0.4325,1.3490,1.3490,4.4301,2.1440,-3.8470,0.4790,,
1.301,1.301,,,,,,,0.4274,1.3330,1.3330,4.7263,2.4950,-4.0120,-0.1300,,
1.306,1.306,,,,,,,0.3483,1.1340,1.1340,5.2871,2.1530,-4.7970,-0.5540,,
1.311,1.311,,,,,,,0.3276,1.1180,1.1180,5.9745,1.3380,-5.7760,-0.7360,,
1.316,1.316,,,,,,,0.4853,0.8020,0.8020,6.4716,0.6500,-6.3910,-0.7840,,
1.321,1.321,,,,,,,0.4908,0.7890,0.7890,6.7152,0.1260,-6.6880,-0.5900,,
1.326,1.326,,,,,,,0.5591,0.8570,0.8570,6.7308,-0.2110,-6.7210,-0.2950,,
1.331,1.331,,,,,,,0.5775,0.8490,0.8490,6.5256,-0.4460,-6.5100,-0.0660,,
1.336,1.336,,,,,,,0.3839,0.8230,0.8230,6.1014,-0.6840,-6.0610,0.1520,,
1.341,1.341,,,,,,,0.4015,0.8190,0.8190,5.4718,-0.9330,-5.3790,0.3700,,
1.346,1.346,,,,,,,0.2950,0.7070,0.7070,4.7597,-1.1440,-4.5830,0.5850,,
1.351,1.351,,,,,,,0.2955,0.7070,0.7070,4.0370,-1.1950,-3.7940,0.6890,,
1.356,1.356,,,,,,,0.3109,0.7220,0.7220,3.2861,-1.0870,-3.0070,0.7580,,
1.361,1.361,,,,,,,0.3070,0.7230,0.7230,2.5490,-0.9590,-2.2750,0.6340,,
1.366,1.366,,,,,,,0.3328,0.8370,0.8370,1.9416,-0.7980,-1.7240,0.4010,,
1.371,1.371,,,,,,,0.3285,0.8380,0.8380,1.5887,-0.6430,-1.4280,0.2670,,
1.376,1.376,,,,,,,0.4303,0.9100,0.9100,1.4577,-0.5690,-1.3320,0.1640,,
1.381,1.381,,,,,,,0.4257,0.9110,0.9110,1.4632,-0.6060,-1.3310,0.0460,,
1.386,1.386,,,,,,,0.3226,0.9710,0.9710,1.5139,-0.7400,-1.3180,-0.0840,,
1.391,1.391,,,,,,,0.3166,0.9730,0.9730,1.6230,-0.9290,-1.3030,-0.2710,,
1.396,1.396,,,,,,,0.3042,0.9540,0.9540,1.7878,-1.0780,-1.3420,-0.4830,,
1.401,1.401,,,,,,,0.2962,0.9580,0.9580,2.0730,-1.2270,-1.4450,-0.8390,,
1.406,1.406,,,,,,,0.2586,0.9040,0.9040,2.4752,-1.3900,-1.5340,-1.3570,,
1.411,1.411,,,,,,,0.2464,0.9090,0.9090,2.8310,-1.4360,-1.5860,-1.8540,,
1.416,1.416,,,,,,,0.2525,0.8670,0.8670,3.0519,-1.3810,-1.6360,-2.1750,,
1.421,1.421,,,,,,,0.2400,0.8710,0.8710,3.1024,-1.3410,-1.5840,-2.3060,,
1.426,1.426,,,,,,,0.1023,0.9900,0.9900,3.0132,-1.3210,-1.4410,-2.2930,,
1.431,1.431,,,,,,,0.0970,0.9940,0.9940,2.8172,-1.2300,-1.2550,-2.2020,,
1.436,1.436,,,,,,,0.1292,0.9840,0.9840,2.5756,-1.0880,-1.0890,-2.0650,,
1.441,1.441,,,,,,,0.1327,0.9870,0.9870,2.3609,-0.9650,-0.9540,-1.9320,,
1.446,1.446,,,,,,,0.1259,0.9810,0.9810,2.2020,-0.8320,-0.8780,-1.8400,,
1.451,1.451,,,,,,,0.1300,0.9840,0.9840,2.1490,-0.7150,-0.8770,-1.8270,,
1.456,1.456,,,,,,,0.0791,0.9730,0.9730,2.1891,-0.6560,-0.8780,-1.8950,,
1.461,1.461,,,,,,,0.0850,0.9750,0.9750,2.2537,-0.6250,-0.7900,-2.0160,,
1.466,1.466,,,,,,,0.1210,0.9250,0.9250,2.3136,-0.5790,-0.6650,-2.1390,,
1.471,1.471,,,,,,,0.1174,0.9270,0.9270,2.3409,-0.4940,-0.5740,-2.2150,,
1.476,1.476,,,,,,,0.1752,0.8750,0.8750,2.3205,-0.3690,-0.4760,-2.2410,,
1.481,1.481,,,,,,,0.1733,0.8760,0.8760,2.3036,-0.1790,-0.3000,-2.2770,,
1.486,1.486,,,,,,,0.1777,0.9040,0.9040,2.3743,0.0240,-0.0270,-2.3740,,
1.491,1.491,,,,,,,0.1806,0.9040,0.9040,2.5289,0.1770,0.2720,-2.5080,,
1.496,1.496,,,,,,,0.1339,0.9810,0.9810,2.7501,0.3190,0.5020,-2.6850,,
1.501,1.501,,,,,,,0.1344,0.9790,0.9790,2.9996,0.4720,0.6230,-2.8960,,
1.506,1.506,,,,,,,0.0891,0.9960,0.9960,3.2555,0.6640,0.6260,-3.1250,,
1.511,1.511,,,,,,,0.0966,0.9920,0.9920,3.5233,0.8640,0.4860,-3.3810,,
1.516,1.516,,,,,,,0.1172,0.9710,0.9710,3.7893,1.0420,0.2590,-3.6340,,
1.521,1.521,,,,,,,0.1294,0.9670,0.9670,4.0355,1.1640,0.0130,-3.8640,,
1.526,1.526,,,,,,,0.2077,0.8560,0.8560,4.2480,1.2080,-0.1940,-4.0680,,
1.531,1.531,,,,,,,0.2155,0.8510,0.8510,4.4539,1.1790,-0.3820,-4.2780,,
1.536,1.536,,,,,,,0.3029,0.7410,0.7410,4.8513,1.1350,-0.8020,-4.6480,,
1.541,1.541,,,,,,,0.3049,0.7370,0.7370,5.5894,1.0820,-1.5400,-5.2630,,
1.546,1.546,,,,,,,0.4124,0.8070,0.8070,6.3448,1.1500,-2.2000,-5.8390,,
1.551,1.551,,,,,,,0.3868,0.8050,0.8050,6.6948,1.5200,-2.6050,-5.9770,,
1.556,1.556,,,,,,,0.5061,1.1350,1.1350,6.4307,1.7980,-2.5590,-5.6190,,
1.561,1.561,,,,,,,0.4836,1.1320,1.1320,5.7374,1.8380,-2.1860,-4.9760,,
1.566,1.566,,,,,,,0.4045,1.2630,1.2630,5.0628,1.8310,-2.0030,-4.2740,,
1.571,1.571,,,,,,,0.4197,1.2600,1.2600,4.5315,1.7330,-2.1330,-3.6030,,
1.576,1.576,,,,,,,0.4211,0.9160,0.9160,3.9151,1.6650,-2.1690,-2.8020,,
1.581,1.581,,,,,,,0.4366,0.9150,0.9150,3.1918,1.5600,-1.9740,-1.9640,,
1.586,1.586,,,,,,,0.5797,0.7960,0.7960,2.4040,1.3470,-1.5920,-1.1960,,
1.591,1.591,,,,,,,0.5840,0.7950,0.7950,1.7486,1.1610,-1.2110,-0.4930,,
1.596,1.596,,,,,,,0.5689,0.7850,0.7850,1.4195,1.0750,-0.9130,0.1610,,
1.601,1.601,,,,,,,0.5695,0.7830,0.7830,1.4854,1.1000,-0.6840,0.7270,,
1.606,1.606,,,,,,,0.4227,0.8910,0.8910,1.8630,1.3040,-0.4640,1.2470,,
1.611,1.611,,,,,,,0.4200,0.8880,0.8880,2.0868,1.2680,-0.1850,1.6470,,
1.616,1.616,,,,,,,0.3370,1.1170,1.1170,2.1360,0.9140,0.4030,1.8880,,
1.621,1.621,,,,,,,0.3317,1.1130,1.1130,2.4121,0.3080,1.2130,2.0620,,
1.626,1.626,,,,,,,0.2441,1.0270,1.0270,2.8846,-0.4190,1.8550,2.1690,,
1.631,1.631,,,,,,,0.2398,1.0260,1.0260,3.3029,-1.0160,2.0990,2.3390,,
1.636,1.636,,,,,,,0.3096,0.9770,0.9770,3.6101,-1.5370,2.0650,2.5310,,
1.641,1.641,,,,,,,0.3087,0.9790,0.9790,3.8871,-2.2370,1.8460,2.5880,,
1.646,1.646,,,,,,,0.2536,1.0390,1.0390,4.1503,-2.9880,1.3320,2.5540,0.0,
1.651,1.651,,,,,,,0.2663,1.0490,1.0490,4.6867,-3.7880,0.8880,2.6130,0.0,
1.656,1.656,,,,,,,0.0985,0.9260,0.9260,5.1318,-4.3820,0.7510,2.5630,0.0,
1.661,1.661,,,,,,,0.1019,0.9400,0.9400,5.0514,-4.4270,0.9610,2.2350,0.0,
1.666,1.666,,,,,,,0.4105,1.0410,1.0410,4.8116,-4.2780,1.3640,1.7290,0.0,
1.671,1.671,,,,,,,0.4067,1.0540,1.0540,4.5271,-4.0250,1.7190,1.1570,0.0,
1.676,1.676,,,,,,,0.6554,1.1240,1.1240,4.1469,-3.6590,1.8630,0.5810,0.0,
1.681,1.681,,,,,,,0.6545,1.1340,1.1340,3.4716,-2.9730,1.7870,0.1400,0.0,
1.686,1.686,,,,,,,0.5639,1.0110,1.0110,2.6867,-2.1030,1.6710,-0.0590,0.0,
1.691,1.691,,,,,,,0.5627,1.0150,1.0150,1.9966,-1.1970,1.5950,-0.0980,0.0,
1.696,1.696,,,,,,,0.3516,0.9790,0.9790,1.5475,-0.3320,1.5110,-0.0380,0.0,
1.701,1.701,,,,,,,0.3529,0.9780,0.9780,1.5695,0.2100,1.5530,0.0870,0.0,
1.706,1.706,,,,,,,0.2558,0.8240,0.8240,1.9510,0.3300,1.9200,0.1060,0.0,
1.711,1.711,,,,,,,0.2551,0.8210,0.8210,2.4123,0.2470,2.3990,0.0550,0.0,
