t,motionRel,baroRel,absAltRel,relAlt,absAlt,absAltAcc,absAltPrec,accelMag,vertG,signedLoadG,rotMag,gx,gy,gz,speed,baro
0.000,0.000,,,,,,,0.0958,0.9880,0.9880,0.7582,-0.0540,-0.4060,0.6380,,
0.020,0.020,,,,,,,0.0262,0.9820,0.9820,0.6880,-0.0640,-0.3770,0.5720,,
0.040,0.040,,,,,,,0.0368,0.9670,0.9670,0.6862,-0.0340,-0.3620,0.5820,,
0.060,0.060,,,,,,,0.0458,0.9630,0.9630,0.6772,-0.0390,-0.3440,0.5820,,
0.080,0.080,,,,,,,0.0475,0.9600,0.9600,0.6742,-0.1020,-0.3210,0.5840,,
0.100,0.100,,,,,,,0.0408,0.9740,0.9740,0.6832,-0.1240,-0.3140,0.5940,,
0.120,0.120,,,,,,,0.0075,0.9950,0.9950,0.6661,-0.0940,-0.3210,0.5760,,
0.140,0.140,,,,,,,0.0112,1.0060,1.0060,0.6354,-0.0270,-0.3170,0.5500,,
0.160,0.160,,,,,,,0.0194,1.0080,1.0080,0.6345,0.0000,-0.3380,0.5370,,
0.180,0.180,,,,,,,0.0371,1.0020,1.0020,0.6407,-0.1040,-0.3220,0.5440,,
0.200,0.200,,,,,,,0.0371,1.0070,1.0070,0.6382,-0.1530,-0.3210,0.5300,,
0.220,0.220,,,,,,,0.0349,1.0040,1.0040,0.6569,-0.1430,-0.3440,0.5410,,
0.240,0.240,,,,,,,0.0332,1.0080,1.0080,0.6529,-0.1240,-0.3470,0.5390,,
0.260,0.260,,,,,,,0.0236,1.0230,1.0230,0.6450,-0.0390,-0.3670,0.5290,,
0.280,0.280,,,,,,,0.0245,1.0240,1.0240,0.6454,-0.0060,-0.3550,0.5390,,
0.300,0.300,,,,,,,0.0354,1.0020,1.0020,0.6427,-0.0980,-0.3560,0.5260,,
0.320,0.320,,,,,,,0.0333,0.9920,0.9920,0.6316,-0.1210,-0.3480,0.5130,,
0.340,0.340,,,,,,,0.0362,0.9670,0.9670,0.6054,-0.1010,-0.3260,0.5000,,
0.360,0.360,,,,,,,0.0227,0.9810,0.9810,0.5731,-0.0580,-0.3030,0.4830,,
0.380,0.380,,,,,,,0.0136,1.0060,1.0060,0.5567,-0.0190,-0.3100,0.4620,,
0.400,0.400,,,,,,,0.0207,1.0130,1.0130,0.5512,-0.0630,-0.3120,0.4500,,
0.420,0.420,,,,,,,0.0413,1.0090,1.0090,0.5573,-0.1450,-0.3040,0.4440,,
0.440,0.440,,,,,,,0.0192,1.0090,1.0090,0.5477,-0.1160,-0.3120,0.4350,,
0.610,0.610,,,,,,,0.0148,1.0050,1.0050,0.5338,-0.0500,-0.2780,0.4530,,
0.615,0.615,,,,,,,0.0148,1.0050,1.0050,0.5370,-0.0650,-0.2710,0.4590,,
0.620,0.620,,,,,,,0.0275,1.0030,1.0030,0.5403,-0.0780,-0.2690,0.4620,,
0.625,0.625,,,,,,,0.0271,1.0030,1.0030,0.5443,-0.0920,-0.2710,0.4630,,
0.630,0.630,,,,,,,0.0345,1.0020,1.0020,0.5457,-0.0990,-0.2730,0.4620,,
0.635,0.635,,,,,,,0.0332,1.0020,1.0020,0.5449,-0.1030,-0.2750,0.4590,,
0.640,0.640,,,,,,,0.0289,1.0050,1.0050,0.5480,-0.1070,-0.2780,0.4600,,
0.645,0.645,,,,,,,0.0289,1.0050,1.0050,0.5495,-0.1050,-0.2800,0.4610,,
0.650,0.650,,,,,,,0.0287,1.0080,1.0080,0.5517,-0.1040,-0.2830,0.4620,,
0.655,0.655,,,,,,,0.0287,1.0080,1.0080,0.5509,-0.1060,-0.2840,0.4600,,
0.660,0.660,,,,,,,0.0287,1.0060,1.0060,0.5488,-0.1060,-0.2800,0.4600,,
0.665,0.665,,,,,,,0.0287,1.0060,1.0060,0.5435,-0.0970,-0.2810,0.4550,,
0.670,0.670,,,,,,,0.0220,1.0000,1.0000,0.5398,-0.0830,-0.2800,0.4540,,
0.675,0.675,,,,,,,0.0206,1.0000,1.0000,0.5362,-0.0680,-0.2820,0.4510,,
0.680,0.680,,,,,,,0.0120,1.0010,1.0010,0.5294,-0.0490,-0.2810,0.4460,,
0.685,0.685,,,,,,,0.0111,1.0010,1.0010,0.5264,-0.0320,-0.2810,0.4440,,
0.690,0.690,,,,,,,0.0100,0.9990,0.9990,0.5254,-0.0170,-0.2820,0.4430,,
0.695,0.695,,,,,,,0.0109,0.9990,0.9990,0.5229,-0.0070,-0.2840,0.4390,,
0.700,0.700,,,,,,,0.0127,0.9910,0.9910,0.5226,-0.0040,-0.2820,0.4400,,
0.705,0.705,,,,,,,0.0121,0.9910,0.9910,0.5202,-0.0140,-0.2740,0.4420,,
0.710,0.710,,,,,,,0.0261,0.9790,0.9790,0.5219,-0.0260,-0.2630,0.4500,,
0.715,0.715,,,,,,,0.0257,0.9790,0.9790,0.5232,-0.0460,-0.2560,0.4540,,
0.720,0.720,,,,,,,0.0407,0.9720,0.9720,0.5247,-0.0670,-0.2490,0.4570,,
0.725,0.725,,,,,,,0.0404,0.9720,0.9720,0.5246,-0.0950,-0.2450,0.4540,,
0.730,0.730,,,,,,,0.0420,0.9770,0.9770,0.5225,-0.1160,-0.2350,0.4520,,
0.735,0.735,,,,,,,0.0417,0.9770,0.9770,0.5197,-0.1320,-0.2260,0.4490,,
0.740,0.740,,,,,,,0.0336,0.9850,0.9850,0.5156,-0.1410,-0.2190,0.4450,,
0.745,0.745,,,,,,,0.0336,0.9850,0.9850,0.5184,-0.1450,-0.2250,0.4440,,
0.750,0.750,,,,,,,0.0245,0.9930,0.9930,0.5175,-0.1460,-0.2300,0.4400,,
0.755,0.755,,,,,,,0.0242,0.9940,0.9940,0.5126,-0.1400,-0.2340,0.4340,,
0.760,0.760,,,,,,,0.0298,1.0000,1.0000,0.5081,-0.1390,-0.2340,0.4290,,
0.765,0.765,,,,,,,0.0289,1.0000,1.0000,0.5049,-0.1390,-0.2290,0.4280,,
0.770,0.770,,,,,,,0.0354,0.9900,0.9900,0.5019,-0.1360,-0.2260,0.4270,,
0.775,0.775,,,,,,,0.0354,0.9900,0.9900,0.4968,-0.1300,-0.2240,0.4240,,
0.781,0.780,,,,,,,0.0333,0.9840,0.9840,0.4911,-0.1230,-0.2210,0.4210,,
0.786,0.785,,,,,,,0.0333,0.9840,0.9840,0.4785,-0.1060,-0.2190,0.4120,,
0.791,0.790,,,,,,,0.0264,0.9860,0.9860,0.4635,-0.0840,-0.2110,0.4040,,
0.796,0.796,,,,,,,0.0264,0.9860,0.9860,0.4499,-0.0570,-0.2000,0.3990,,
0.801,0.801,,,,,,,0.0287,0.9850,0.9850,0.4411,-0.0300,-0.1940,0.3950,,
0.806,0.806,,,,,,,0.0294,0.9850,0.9850,0.4352,-0.0070,-0.1970,0.3880,,
0.811,0.811,,,,,,,0.0331,0.9820,0.9820,0.4309,0.0050,-0.2030,0.3800,,
0.816,0.816,,,,,,,0.0338,0.9820,0.9820,0.4270,0.0110,-0.2020,0.3760,,
0.821,0.821,,,,,,,0.0330,0.9820,0.9820,0.4244,-0.0040,-0.1910,0.3790,,
0.826,0.826,,,,,,,0.0324,0.9820,0.9820,0.4184,-0.0270,-0.1730,0.3800,,
0.831,0.831,,,,,,,0.0450,0.9700,0.9700,0.4166,-0.0440,-0.1530,0.3850,,
0.836,0.836,,,,,,,0.0450,0.9700,0.9700,0.4166,-0.0620,-0.1440,0.3860,,
0.841,0.841,,,,,,,0.0427,0.9730,0.9730,0.4178,-0.0910,-0.1480,0.3800,,
0.846,0.846,,,,,,,0.0427,0.9730,0.9730,0.4146,-0.1110,-0.1480,0.3710,,
0.851,0.851,,,,,,,0.0344,0.9860,0.9860,0.4131,-0.1340,-0.1420,0.3640,,
0.856,0.856,,,,,,,0.0340,0.9860,0.9860,0.4181,-0.1630,-0.1340,0.3610,,
0.861,0.861,,,,,,,0.0421,0.9860,0.9860,0.4313,-0.1870,-0.1220,0.3690,,
0.866,0.866,,,,,,,0.0420,0.9870,0.9870,0.4341,-0.1980,-0.1110,0.3700,,
0.871,0.871,,,,,,,0.0423,0.9870,0.9870,0.4301,-0.1970,-0.1000,0.3690,,
0.876,0.876,,,,,,,0.0417,0.9870,0.9870,0.4164,-0.1790,-0.0940,0.3640,,
0.881,0.881,,,,,,,0.0269,0.9930,0.9930,0.3977,-0.1430,-0.0900,0.3600,,
0.886,0.886,,,,,,,0.0260,0.9930,0.9930,0.3759,-0.0890,-0.0900,0.3540,,
0.891,0.891,,,,,,,0.0343,0.9980,0.9980,0.3592,-0.0250,-0.0930,0.3460,,
0.896,0.896,,,,,,,0.0341,0.9980,0.9980,0.3559,0.0390,-0.1010,0.3390,,
0.901,0.901,,,,,,,0.0531,1.0030,1.0030,0.3601,0.0930,-0.1130,0.3290,,
0.906,0.906,,,,,,,0.0539,1.0020,1.0020,0.3713,0.1410,-0.1170,0.3230,,
0.911,0.911,,,,,,,0.0502,0.9990,0.9990,0.3799,0.1640,-0.1200,0.3210,,
0.916,0.916,,,,,,,0.0505,0.9980,0.9980,0.3773,0.1580,-0.1170,0.3220,,
0.921,0.921,,,,,,,0.0337,0.9770,0.9770,0.3683,0.1330,-0.1080,0.3260,,
0.926,0.926,,,,,,,0.0334,0.9770,0.9770,0.3537,0.0900,-0.0900,0.3300,,
0.931,0.931,,,,,,,0.0457,0.9660,0.9660,0.3388,0.0370,-0.0720,0.3290,,
0.936,0.936,,,,,,,0.0456,0.9650,0.9650,0.3304,-0.0220,-0.0550,0.3250,,
0.941,0.941,,,,,,,0.0565,0.9780,0.9780,0.3308,-0.0820,-0.0470,0.3170,,
0.946,0.946,,,,,,,0.0565,0.9780,0.9780,0.3410,-0.1380,-0.0490,0.3080,,
0.951,0.951,,,,,,,0.0564,0.9980,0.9980,0.3561,-0.1730,-0.0510,0.3070,,
0.956,0.956,,,,,,,0.0564,0.9980,0.9980,0.3709,-0.1990,-0.0560,0.3080,,
0.961,0.961,,,,,,,0.0609,1.0220,1.0220,0.3853,-0.2150,-0.0650,0.3130,,
0.966,0.966,,,,,,,0.0609,1.0220,1.0220,0.3936,-0.2220,-0.0760,0.3160,,
0.971,0.971,,,,,,,0.0693,1.0400,1.0400,0.3960,-0.2250,-0.0870,0.3140,,
0.976,0.976,,,,,,,0.0699,1.0400,1.0400,0.3961,-0.2220,-0.0950,0.3140,,
0.981,0.981,,,,,,,0.0625,1.0470,1.0470,0.3887,-0.2140,-0.0990,0.3090,,
0.986,0.986,,,,,,,0.0633,1.0480,1.0480,0.3801,-0.2010,-0.1080,0.3040,,
0.991,0.991,,,,,,,0.0525,1.0500,1.0500,0.3684,-0.1800,-0.1180,0.2990,,
0.996,0.996,,,,,,,0.0535,1.0510,1.0510,0.3574,-0.1540,-0.1280,0.2960,,
1.001,1.001,,,,,,,0.0537,1.0500,1.0500,0.3433,-0.1250,-0.1410,0.2870,,
1.006,1.006,,,,,,,0.0537,1.0500,1.0500,0.3360,-0.0970,-0.1530,0.2830,,
1.011,1.011,,,,,,,0.0491,1.0410,1.0410,0.3341,-0.0750,-0.1610,0.2830,,
1.016,1.016,,,,,,,0.0491,1.0410,1.0410,0.3343,-0.0620,-0.1650,0.2840,,
1.021,1.021,,,,,,,0.0272,1.0220,1.0220,0.3384,-0.0540,-0.1710,0.2870,,
1.026,1.026,,,,,,,0.0278,1.0220,1.0220,0.3401,-0.0560,-0.1770,0.2850,,
1.031,1.031,,,,,,,0.0171,1.0160,1.0160,0.3401,-0.0600,-0.1820,0.2810,,
1.036,1.036,,,,,,,0.0171,1.0160,1.0160,0.3458,-0.0750,-0.1870,0.2810,,
1.041,1.041,,,,,,,0.0237,1.0160,1.0160,0.3528,-0.0970,-0.1900,0.2810,,
1.046,1.046,,,,,,,0.0237,1.0160,1.0160,0.3625,-0.1170,-0.1910,0.2850,,
1.051,1.051,,,,,,,0.0409,1.0220,1.0220,0.3748,-0.1390,-0.1940,0.2890,,
1.056,1.056,,,,,,,0.0409,1.0220,1.0220,0.3906,-0.1670,-0.1940,0.2950,,
1.061,1.061,,,,,,,0.0510,1.0250,1.0250,0.4010,-0.1870,-0.1940,0.2970,,
1.066,1.066,,,,,,,0.0510,1.0250,1.0250,0.4102,-0.2020,-0.2040,0.2930,,
1.071,1.071,,,,,,,0.0508,1.0300,1.0300,0.4171,-0.2050,-0.2160,0.2920,,
1.076,1.076,,,,,,,0.0508,1.0300,1.0300,0.4223,-0.1960,-0.2260,0.2980,,
1.081,1.081,,,,,,,0.0547,1.0400,1.0400,0.4262,-0.1880,-0.2360,0.3010,,
1.086,1.086,,,,,,,0.0554,1.0400,1.0400,0.4321,-0.1810,-0.2430,0.3080,,
1.091,1.091,,,,,,,0.0482,1.0320,1.0320,0.4334,-0.1690,-0.2450,0.3150,,
1.096,1.096,,,,,,,0.0489,1.0330,1.0330,0.4322,-0.1560,-0.2490,0.3170,,
1.101,1.101,,,,,,,0.0399,1.0240,1.0240,0.4309,-0.1390,-0.2490,0.3230,,
1.106,1.106,,,,,,,0.0399,1.0240,1.0240,0.4255,-0.1210,-0.2530,0.3200,,
1.111,1.111,,,,,,,0.0256,1.0190,1.0190,0.4206,-0.1000,-0.2540,0.3200,,
1.116,1.116,,,,,,,0.0256,1.0190,1.0190,0.4146,-0.0740,-0.2580,0.3160,,
1.121,1.121,,,,,,,0.0177,1.0170,1.0170,0.4098,-0.0490,-0.2600,0.3130,,
1.126,1.126,,,,,,,0.0168,1.0160,1.0160,0.4107,-0.0280,-0.2620,0.3150,,
1.131,1.131,,,,,,,0.0162,1.0140,1.0140,0.4200,-0.0180,-0.2690,0.3220,,
1.136,1.136,,,,,,,0.0162,1.0140,1.0140,0.4269,-0.0240,-0.2770,0.3240,,
1.141,1.141,,,,,,,0.0210,1.0040,1.0040,0.4305,-0.0300,-0.2760,0.3290,,
1.146,1.146,,,,,,,0.0210,1.0040,1.0040,0.4325,-0.0510,-0.2700,0.3340,,
1.151,1.151,,,,,,,0.0392,0.9920,0.9920,0.4323,-0.0800,-0.2560,0.3390,,
1.156,1.156,,,,,,,0.0392,0.9920,0.9920,0.4320,-0.1050,-0.2450,0.3400,,
1.161,1.161,,,,,,,0.0524,0.9820,0.9820,0.4345,-0.1260,-0.2380,0.3410,,
1.166,1.166,,,,,,,0.0524,0.9820,0.9820,0.4361,-0.1440,-0.2320,0.3400,,
1.171,1.171,,,,,,,0.0515,0.9820,0.9820,0.4375,-0.1580,-0.2300,0.3370,,
1.176,1.176,,,,,,,0.0515,0.9820,0.9820,0.4324,-0.1600,-0.2290,0.3300,,
1.181,1.181,,,,,,,0.0415,0.9870,0.9870,0.4257,-0.1540,-0.2320,0.3220,,
1.186,1.186,,,,,,,0.0415,0.9870,0.9870,0.4268,-0.1540,-0.2420,0.3160,,
1.191,1.191,,,,,,,0.0419,0.9970,0.9970,0.4233,-0.1480,-0.2460,0.3110,,
1.196,1.196,,,,,,,0.0429,0.9970,0.9970,0.4200,-0.1480,-0.2430,0.3090,,
1.201,1.201,,,,,,,0.0483,0.9860,0.9860,0.4128,-0.1510,-0.2310,0.3070,,
1.206,1.206,,,,,,,0.0481,0.9870,0.9870,0.4029,-0.1550,-0.2170,0.3020,,
1.211,1.211,,,,,,,0.0454,0.9740,0.9740,0.3903,-0.1510,-0.2090,0.2930,,
1.216,1.216,,,,,,,0.0454,0.9740,0.9740,0.3783,-0.1420,-0.2000,0.2880,,
1.221,1.221,,,,,,,0.0415,0.9720,0.9720,0.3621,-0.1250,-0.1940,0.2790,,
1.226,1.226,,,,,,,0.0415,0.9720,0.9720,0.3413,-0.1010,-0.1870,0.2670,,
1.231,1.231,,,,,,,0.0399,0.9750,0.9750,0.3194,-0.0750,-0.1800,0.2530,,
1.236,1.236,,,,,,,0.0399,0.9750,0.9750,0.3048,-0.0480,-0.1790,0.2420,,
1.241,1.241,,,,,,,0.0461,0.9730,0.9730,0.2915,-0.0230,-0.1750,0.2320,,
1.246,1.246,,,,,,,0.0461,0.9730,0.9730,0.2832,-0.0090,-0.1730,0.2240,,
1.251,1.251,,,,,,,0.0446,0.9720,0.9720,0.2750,-0.0010,-0.1690,0.2170,,
1.256,1.256,,,,,,,0.0446,0.9720,0.9720,0.2638,0.0000,-0.1610,0.2090,,
1.261,1.261,,,,,,,0.0444,0.9690,0.9690,0.2546,-0.0140,-0.1570,0.2000,,
1.266,1.266,,,,,,,0.0444,0.9690,0.9690,0.2515,-0.0310,-0.1520,0.1980,,
1.271,1.271,,,,,,,0.0474,0.9650,0.9650,0.2465,-0.0480,-0.1430,0.1950,,
1.276,1.276,,,,,,,0.0474,0.9650,0.9650,0.2431,-0.0710,-0.1340,0.1900,,
1.281,1.281,,,,,,,0.0422,0.9710,0.9710,0.2460,-0.0950,-0.1300,0.1860,,
1.286,1.286,,,,,,,0.0422,0.9710,0.9710,0.2462,-0.1160,-0.1230,0.1790,,
1.291,1.291,,,,,,,0.0417,0.9730,0.9730,0.2508,-0.1350,-0.1170,0.1760,,
1.296,1.296,,,,,,,0.0420,0.9730,0.9730,0.2547,-0.1500,-0.1100,0.1740,,
1.301,1.301,,,,,,,0.0447,0.9770,0.9770,0.2566,-0.1590,-0.1030,0.1730,,
1.306,1.306,,,,,,,0.0447,0.9770,0.9770,0.2525,-0.1610,-0.0980,0.1680,,
1.311,1.311,,,,,,,0.0390,0.9830,0.9830,0.2405,-0.1520,-0.0940,0.1610,,
1.316,1.316,,,,,,,0.0386,0.9840,0.9840,0.2266,-0.1360,-0.0940,0.1550,,
1.321,1.321,,,,,,,0.0342,0.9910,0.9910,0.2063,-0.1110,-0.0990,0.1430,,
1.326,1.326,,,,,,,0.0342,0.9910,0.9910,0.1863,-0.0800,-0.0990,0.1360,,
1.331,1.331,,,,,,,0.0389,0.9950,0.9950,0.1706,-0.0550,-0.1010,0.1260,,
1.336,1.336,,,,,,,0.0389,0.9950,0.9950,0.1597,-0.0330,-0.1000,0.1200,,
1.341,1.341,,,,,,,0.0396,0.9870,0.9870,0.1485,-0.0130,-0.0930,0.1150,,
1.346,1.346,,,,,,,0.0396,0.9870,0.9870,0.1423,0.0020,-0.0890,0.1110,,
1.351,1.351,,,,,,,0.0371,0.9800,0.9800,0.1327,0.0110,-0.0830,0.1030,,
1.356,1.356,,,,,,,0.0371,0.9800,0.9800,0.1276,0.0190,-0.0770,0.1000,,
1.361,1.361,,,,,,,0.0363,0.9740,0.9740,0.1234,0.0260,-0.0730,0.0960,,
1.366,1.366,,,,,,,0.0365,0.9740,0.9740,0.1171,0.0300,-0.0660,0.0920,,
1.371,1.371,,,,,,,0.0390,0.9720,0.9720,0.1115,0.0260,-0.0620,0.0890,,
1.376,1.376,,,,,,,0.0389,0.9720,0.9720,0.1080,0.0180,-0.0600,0.0880,,
1.381,1.381,,,,,,,0.0449,0.9730,0.9730,0.1019,0.0050,-0.0560,0.0850,,
1.386,1.386,,,,,,,0.0449,0.9730,0.9730,0.0992,-0.0200,-0.0470,0.0850,,
1.391,1.391,,,,,,,0.0623,0.9670,0.9670,0.1062,-0.0480,-0.0350,0.0880,,
1.396,1.396,,,,,,,0.0616,0.9670,0.9670,0.1189,-0.0730,-0.0230,0.0910,,
1.401,1.401,,,,,,,0.0741,0.9620,0.9620,0.1311,-0.0930,-0.0090,0.0920,,
1.406,1.406,,,,,,,0.0730,0.9630,0.9630,0.1433,-0.1090,0.0020,0.0930,,
1.411,1.411,,,,,,,0.0683,0.9690,0.9690,0.1463,-0.1140,0.0110,0.0910,,
1.416,1.416,,,,,,,0.0684,0.9700,0.9700,0.1389,-0.1070,0.0170,0.0870,,
1.421,1.421,,,,,,,0.0546,0.9740,0.9740,0.1257,-0.0900,0.0220,0.0850,,
1.426,1.426,,,,,,,0.0543,0.9740,0.9740,0.1098,-0.0690,0.0300,0.0800,,
1.431,1.431,,,,,,,0.0440,0.9790,0.9790,0.0955,-0.0400,0.0310,0.0810,,
1.436,1.436,,,,,,,0.0435,0.9800,0.9800,0.0844,-0.0110,0.0350,0.0760,,
1.441,1.441,,,,,,,0.0441,0.9780,0.9780,0.0836,0.0110,0.0410,0.0720,,
1.446,1.446,,,,,,,0.0441,0.9780,0.9780,0.0862,0.0310,0.0460,0.0660,,
1.451,1.451,,,,,,,0.0456,0.9710,0.9710,0.0925,0.0460,0.0510,0.0620,,
1.456,1.456,,,,,,,0.0456,0.9710,0.9710,0.0988,0.0550,0.0580,0.0580,,
1.461,1.461,,,,,,,0.0495,0.9650,0.9650,0.1070,0.0610,0.0660,0.0580,,
1.466,1.466,,,,,,,0.0488,0.9650,0.9650,0.1109,0.0620,0.0730,0.0560,,
1.471,1.471,,,,,,,0.0490,0.9650,0.9650,0.1123,0.0610,0.0780,0.0530,,
1.476,1.476,,,,,,,0.0490,0.9650,0.9650,0.1073,0.0560,0.0780,0.0480,,
1.481,1.481,,,,,,,0.0421,0.9740,0.9740,0.1006,0.0460,0.0790,0.0420,,
1.486,1.486,,,,,,,0.0421,0.9740,0.9740,0.0957,0.0290,0.0820,0.0400,,
1.491,1.491,,,,,,,0.0438,0.9790,0.9790,0.0943,0.0120,0.0850,0.0390,,
1.496,1.496,,,,,,,0.0438,0.9790,0.9790,0.0993,-0.0090,0.0900,0.0410,,
1.501,1.501,,,,,,,0.0467,0.9790,0.9790,0.1067,-0.0260,0.0950,0.0410,,
1.506,1.506,,,,,,,0.0467,0.9790,0.9790,0.1113,-0.0400,0.0970,0.0370,,
1.511,1.511,,,,,,,0.0423,0.9850,0.9850,0.1142,-0.0470,0.0990,0.0320,,
1.516,1.516,,,,,,,0.0414,0.9850,0.9850,0.1113,-0.0500,0.0970,0.0220,,
1.521,1.521,,,,,,,0.0353,0.9910,0.9910,0.1031,-0.0470,0.0910,0.0120,,
1.526,1.526,,,,,,,0.0353,0.9910,0.9910,0.0932,-0.0300,0.0880,0.0070,,
1.531,1.531,,,,,,,0.0420,0.9950,0.9950,0.0813,-0.0070,0.0810,-0.0020,,
1.536,1.536,,,,,,,0.0420,0.9950,0.9950,0.0771,0.0170,0.0750,-0.0050,,
1.541,1.541,,,,,,,0.0522,0.9940,0.9940,0.0828,0.0430,0.0700,-0.0100,,
1.546,1.546,,,,,,,0.0530,0.9930,0.9930,0.0960,0.0690,0.0650,-0.0150,,
1.551,1.551,,,,,,,0.0551,0.9880,0.9880,0.1091,0.0900,0.0580,-0.0210,,
1.556,1.556,,,,,,,0.0558,0.9880,0.9880,0.1192,0.1030,0.0530,-0.0280,,
1.561,1.561,,,,,,,0.0497,0.9830,0.9830,0.1222,0.1100,0.0460,-0.0270,,
1.566,1.566,,,,,,,0.0497,0.9830,0.9830,0.1225,0.1110,0.0430,-0.0290,,
1.571,1.571,,,,,,,0.0463,0.9680,0.9680,0.1146,0.1010,0.0470,-0.0270,,
1.576,1.576,,,,,,,0.0463,0.9680,0.9680,0.1014,0.0840,0.0520,-0.0230,,
1.581,1.581,,,,,,,0.0526,0.9620,0.9620,0.0896,0.0620,0.0600,-0.0240,,
1.586,1.586,,,,,,,0.0526,0.9620,0.9620,0.0872,0.0440,0.0710,-0.0250,,
1.591,1.591,,,,,,,0.0611,0.9660,0.9660,0.0907,0.0300,0.0830,-0.0210,,
1.596,1.596,,,,,,,0.0611,0.9660,0.9660,0.0998,0.0230,0.0950,-0.0200,,
1.601,1.601,,,,,,,0.0592,0.9690,0.9690,0.1018,0.0250,0.0970,-0.0180,,
1.606,1.606,,,,,,,0.0592,0.9690,0.9690,0.0980,0.0340,0.0890,-0.0230,,
1.611,1.611,,,,,,,0.0460,0.9810,0.9810,0.0775,0.0340,0.0650,-0.0250,,
1.616,1.616,,,,,,,0.0453,0.9810,0.9810,0.0621,0.0240,0.0510,-0.0260,,
1.621,1.621,,,,,,,0.0634,0.9860,0.9860,0.0597,-0.0050,0.0570,-0.0170,,
1.626,1.626,,,,,,,0.0634,0.9860,0.9860,0.0957,-0.0540,0.0790,-0.0020,,
1.631,1.631,,,,,,,0.1017,0.9510,0.9510,0.1482,-0.0970,0.1100,0.0210,,
1.636,1.636,,,,,,,0.1023,0.9510,0.9510,0.1883,-0.1270,0.1350,0.0330,,
1.641,1.641,,,,,,,0.1010,0.9400,0.9400,0.2118,-0.1380,0.1570,0.0340,,
1.646,1.646,,,,,,,0.1004,0.9410,0.9410,0.2188,-0.1350,0.1700,0.0270,,
1.651,1.651,,,,,,,0.0675,0.9530,0.9530,0.2226,-0.1250,0.1830,0.0210,,
1.656,1.656,,,,,,,0.0666,0.9540,0.9540,0.2285,-0.1090,0.2000,0.0180,,
1.661,1.661,,,,,,,0.0435,0.9660,0.9660,0.2407,-0.0910,0.2220,0.0190,,
1.666,1.666,,,,,,,0.0424,0.9670,0.9670,0.2629,-0.0590,0.2560,0.0100,,
1.671,1.671,,,,,,,0.0335,1.0080,1.0080,0.3235,0.0160,0.3230,-0.0090,,
1.676,1.676,,,,,,,0.0329,1.0090,1.0090,0.4440,0.1560,0.4140,-0.0380,,
1.681,1.681,,,,,,,0.1397,1.0940,1.0940,0.5872,0.3340,0.4760,-0.0820,,
1.686,1.686,,,,,,,0.1400,1.0930,1.0930,0.7366,0.5450,0.4710,-0.1540,,
1.691,1.691,,,,,,,0.3581,1.2270,1.2270,0.9876,0.8350,0.4530,-0.2700,,
1.696,1.696,,,,,,,0.3597,1.2250,1.2250,1.3411,1.1940,0.4470,-0.4160,,
1.701,1.701,,,,,,,0.5835,1.3300,1.3300,1.7333,1.5770,0.4490,-0.5620,,
1.706,1.706,,,,,,,0.5852,1.3260,1.3260,2.0920,1.9230,0.4420,-0.6950,,
1.711,1.711,,,,,,,0.7743,1.2910,1.2910,2.4792,2.3030,0.4340,-0.8090,,
1.716,1.716,,,,,,,0.7789,1.2840,1.2840,2.9337,2.7540,0.4300,-0.9150,,
1.721,1.721,,,,,,,1.0085,1.2660,1.2660,3.4562,3.2680,0.4090,-1.0480,,
1.726,1.726,,,,,,,1.0178,1.2580,1.2580,4.0051,3.8000,0.3430,-1.2180,,
1.731,1.731,,,,,,,1.2194,1.3080,1.3080,4.5940,4.3700,0.2480,-1.3950,,
1.736,1.736,,,,,,,1.2324,1.2970,1.2970,5.2135,4.9450,0.1100,-1.6480,,
1.741,1.741,,,,,,,1.3991,1.3030,1.3030,5.9199,5.6160,0.0970,-1.8700,,
1.746,1.746,,,,,,,1.4182,1.2900,1.2900,6.7296,6.4500,0.1590,-1.9130,,
1.751,1.751,,,,,,,1.5947,1.3450,1.3450,7.5855,7.3570,0.1340,-1.8430,,
1.756,1.756,,,,,,,1.6221,1.3300,1.3300,8.4365,8.2500,0.0020,-1.7640,,
1.761,1.761,,,,,,,1.8872,1.4620,1.4620,9.3009,9.1260,-0.1510,-1.7890,,
1.766,1.766,,,,,,,1.9225,1.4470,1.4470,10.0835,9.8950,-0.4580,-1.8860,,
1.771,1.771,,,,,,,2.0777,1.3580,1.3580,10.8152,10.5580,-0.7210,-2.2310,,
1.776,1.776,,,,,,,2.1220,1.3440,1.3440,11.4885,11.1400,-0.7500,-2.7060,,
1.781,1.781,,,,,,,2.2711,1.2550,1.2550,12.0774,11.6270,-0.8460,-3.1560,,
1.786,1.786,,,,,,,2.3211,1.2460,1.2460,12.5293,11.9780,-1.0070,-3.5350,,
1.791,1.791,,,,,,,2.6691,1.2960,1.2960,12.8528,12.2190,-1.1560,-3.8150,,
1.796,1.796,,,,,,,2.7227,1.2920,1.2920,13.1355,12.3970,-1.5510,-4.0560,,
1.801,1.801,,,,,,,3.0520,1.3220,1.3220,13.3667,12.5440,-1.9840,-4.1690,,
1.806,1.806,,,,,,,3.1087,1.3240,1.3240,13.7325,12.7090,-2.7010,-4.4460,,
1.811,1.811,,,,,,,3.0557,1.1650,1.1650,14.2894,12.9670,-3.3680,-4.9700,,
