t,motionRel,baroRel,absAltRel,relAlt,absAlt,accelMag,vertG,signedLoadG,rotMag,gx,gy,gz,speed,baro
0.000,0.000,,,,,0.0210,0.9800,0.9800,0.0645,-0.0600,0.0090,0.0220,,
0.020,0.020,,,,,0.0162,0.9920,0.9920,0.1181,0.1120,-0.0100,0.0360,,
0.040,0.040,,,,,0.0252,1.0130,1.0130,0.0442,-0.0440,0.0040,-0.0010,,
0.060,0.060,,804900636.001,,10.457,0.0724,0.9720,0.9720,0.1113,-0.1110,-0.0080,0.0020,,
0.080,0.080,,804900636.001,,10.457,0.0221,0.9980,0.9980,0.0574,-0.0520,-0.0150,0.0190,,
0.100,0.100,,804900636.001,,10.457,0.0144,0.9940,0.9940,0.0313,0.0070,-0.0260,0.0160,,
0.120,0.120,,804900636.001,,10.457,0.0128,0.9930,0.9930,0.0221,-0.0020,0.0140,0.0170,,
0.140,0.140,,804900636.001,,10.457,0.0220,0.9920,0.9920,0.0609,0.0400,0.0440,0.0130,,
0.160,0.160,,804900636.001,,10.457,0.0327,1.0140,1.0140,0.0885,0.0690,0.0520,-0.0190,,
0.180,0.180,,804900636.001,,10.457,0.0094,0.9960,0.9960,0.0831,-0.0070,0.0390,-0.0730,,
0.200,0.200,,804900636.001,,10.457,0.0509,0.9920,0.9920,0.0830,-0.0740,-0.0370,0.0060,,
0.220,0.220,,804900636.001,,10.457,0.0471,1.0130,1.0130,0.0720,-0.0390,-0.0560,0.0230,,
0.240,0.240,,804900636.001,,10.457,0.0114,1.0110,1.0110,0.0578,-0.0170,-0.0470,0.0290,,
0.260,0.260,,804900636.001,,10.457,0.0090,0.9960,0.9960,0.0339,0.0090,-0.0250,0.0210,,
0.280,0.280,,804900636.001,,10.457,0.0170,0.9880,0.9880,0.0173,0.0150,0.0050,0.0070,,
0.300,0.300,,804900636.001,,10.457,0.0121,0.9930,0.9930,0.0248,0.0000,0.0170,-0.0180,,
0.320,0.320,,804900636.001,,10.457,0.0146,0.9880,0.9880,0.0222,-0.0090,0.0110,-0.0170,,
0.340,0.340,,804900636.001,,10.457,0.0132,0.9980,0.9980,0.0724,-0.0340,0.0220,-0.0600,,
0.360,0.360,,804900636.001,,10.457,0.0451,1.0050,1.0050,0.0306,-0.0260,-0.0150,-0.0060,,
0.380,0.380,,804900636.001,,10.457,0.0236,1.0050,1.0050,0.0277,0.0040,-0.0150,0.0230,,
0.400,0.400,,804900636.336,,10.437,0.0042,0.9990,0.9990,0.0456,0.0350,-0.0230,0.0180,,
0.420,0.420,,804900636.336,,10.437,0.0042,1.0040,1.0040,0.0211,0.0200,-0.0030,0.0060,,
0.440,0.440,,804900636.336,,10.437,0.0118,0.9890,0.9890,0.0125,0.0120,0.0030,0.0020,,
0.460,0.460,,804900636.336,,10.437,0.0092,0.9910,0.9910,0.0448,-0.0370,0.0140,-0.0210,,
0.480,0.480,,804900636.336,,10.437,0.0249,0.9810,0.9810,0.0321,-0.0310,0.0020,-0.0080,,
0.500,0.500,,804900636.336,,10.437,0.0110,1.0070,1.0070,0.0055,0.0050,-0.0020,-0.0010,,
0.520,0.520,,804900636.336,,10.437,0.0087,1.0050,1.0050,0.1227,0.0170,0.0660,-0.1020,,
0.540,0.540,,804900636.336,,10.437,0.0219,0.9940,0.9940,0.0199,0.0130,0.0150,0.0010,,
0.624,0.624,,804900637.005,,10.375,0.0022,0.9990,0.9990,0.0191,0.0130,0.0050,0.0130,,
0.629,0.629,,804900637.005,,10.375,0.0084,1.0030,1.0030,0.0244,0.0200,0.0010,0.0140,,
0.634,0.634,,804900637.005,,10.375,0.0078,1.0030,1.0030,0.0288,0.0250,-0.0030,0.0140,,
0.639,0.639,,804900637.005,,10.375,0.0162,1.0040,1.0040,0.0297,0.0260,-0.0030,0.0140,,
0.644,0.644,,804900637.005,,10.375,0.0162,1.0040,1.0040,0.0308,0.0270,-0.0050,0.0140,,
0.649,0.649,,804900637.005,,10.375,0.0107,0.9990,0.9990,0.0293,0.0240,-0.0050,0.0160,,
0.654,0.654,,804900637.005,,10.375,0.0099,0.9990,0.9990,0.0262,0.0210,-0.0070,0.0140,,
0.659,0.659,,804900637.005,,10.375,0.0085,0.9940,0.9940,0.0223,0.0170,-0.0080,0.0120,,
0.664,0.664,,804900637.005,,10.375,0.0079,0.9940,0.9940,0.0208,0.0150,-0.0080,0.0120,,
0.669,0.669,,804900637.005,,10.375,0.0119,0.9910,0.9910,0.0205,0.0160,-0.0080,0.0100,,
0.674,0.674,,804900637.005,,10.375,0.0114,0.9910,0.9910,0.0188,0.0160,-0.0040,0.0090,,
0.679,0.679,,804900637.005,,10.375,0.0099,0.9930,0.9930,0.0105,0.0100,-0.0030,0.0010,,
0.684,0.684,,804900637.005,,10.375,0.0099,0.9930,0.9930,0.0044,0.0030,-0.0010,-0.0030,,
0.689,0.689,,804900637.005,,10.375,0.0062,0.9990,0.9990,0.0028,0.0020,0.0000,-0.0020,,
0.694,0.694,,804900637.005,,10.375,0.0062,0.9990,0.9990,0.0020,0.0000,0.0000,0.0020,,
0.699,0.699,,804900637.005,,10.375,0.0042,0.9990,0.9990,0.0024,-0.0010,-0.0010,0.0020,,
0.704,0.704,,804900637.005,,10.375,0.0042,0.9990,0.9990,0.0066,-0.0060,-0.0020,0.0020,,
0.709,0.709,,804900637.005,,10.375,0.0077,0.9970,0.9970,0.0054,-0.0040,-0.0020,0.0030,,
0.714,0.714,,804900637.005,,10.375,0.0077,0.9970,0.9970,0.0051,0.0010,0.0000,0.0050,,
0.719,0.719,,804900637.005,,10.375,0.0062,0.9980,0.9980,0.0094,0.0070,-0.0020,0.0060,,
0.724,0.724,,804900637.005,,10.375,0.0062,0.9980,0.9980,0.0136,0.0100,-0.0060,0.0070,,
0.729,0.729,,804900637.005,,10.375,0.0022,1.0000,1.0000,0.0162,0.0120,-0.0090,0.0060,,
0.734,0.734,,804900637.005,,10.375,0.0022,1.0000,1.0000,0.0154,0.0110,-0.0090,0.0060,,
0.739,0.739,,804900637.005,,10.375,0.0064,0.9960,0.9960,0.0119,0.0050,-0.0100,0.0040,,
0.744,0.744,,804900637.005,,10.375,0.0064,0.9960,0.9960,0.0124,0.0030,-0.0110,0.0050,,
0.749,0.749,,804900637.005,,10.375,0.0110,0.9930,0.9930,0.0139,0.0030,-0.0110,0.0080,,
0.754,0.754,,804900637.005,,10.375,0.0105,0.9930,0.9930,0.0122,0.0020,-0.0090,0.0080,,
0.759,0.759,,804900637.005,,10.375,0.0107,0.9960,0.9960,0.0122,0.0060,-0.0080,0.0070,,
0.764,0.764,,804900637.005,,10.375,0.0107,0.9960,0.9960,0.0117,0.0080,-0.0080,0.0030,,
0.769,0.769,,804900637.005,,10.375,0.0042,0.9990,0.9990,0.0140,0.0130,-0.0050,0.0010,,
0.774,0.774,,804900637.005,,10.375,0.0042,0.9990,0.9990,0.0136,0.0130,-0.0040,0.0000,,
0.779,0.779,,804900637.005,,10.375,0.0042,0.9990,0.9990,0.0121,0.0120,-0.0010,-0.0010,,
0.784,0.784,,804900637.005,,10.375,0.0042,0.9990,0.9990,0.0058,0.0050,0.0000,-0.0030,,
0.789,0.789,,804900637.005,,10.375,0.0095,0.9930,0.9930,0.0047,-0.0030,0.0020,-0.0030,,
0.794,0.794,,804900637.005,,10.375,0.0095,0.9930,0.9930,0.0124,-0.0090,0.0060,-0.0060,,
0.799,0.799,,804900637.005,,10.375,0.0145,0.9920,0.9920,0.0167,-0.0100,0.0120,-0.0060,,
0.804,0.804,,804900637.005,,10.375,0.0145,0.9920,0.9920,0.0163,-0.0110,0.0110,-0.0050,,
0.809,0.809,,804900637.005,,10.375,0.0122,0.9950,0.9950,0.0112,-0.0060,0.0080,-0.0050,,
0.814,0.814,,804900637.005,,10.375,0.0122,0.9950,0.9950,0.0081,-0.0020,0.0050,-0.0060,,
0.819,0.819,,804900637.005,,10.375,0.0088,0.9970,0.9970,0.0068,-0.0030,0.0060,-0.0010,,
0.824,0.824,,804900637.005,,10.375,0.0088,0.9970,0.9970,0.0041,-0.0040,0.0010,0.0000,,
0.829,0.829,,804900637.005,,10.375,0.0099,0.9970,0.9970,0.0022,-0.0010,0.0020,0.0000,,
0.834,0.834,,804900637.005,,10.375,0.0099,0.9970,0.9970,0.0036,0.0020,0.0030,0.0000,,
0.839,0.839,,804900637.005,,10.375,0.0101,0.9930,0.9930,0.0093,0.0070,0.0060,0.0010,,
0.844,0.844,,804900637.005,,10.375,0.0101,0.9930,0.9930,0.0131,0.0130,0.0010,0.0010,,
0.849,0.849,,804900637.005,,10.375,0.0091,0.9910,0.9910,0.0170,0.0170,-0.0010,0.0000,,
0.854,0.854,,804900637.005,,10.375,0.0091,0.9910,0.9910,0.0200,0.0200,-0.0010,0.0000,,
0.859,0.859,,804900637.005,,10.375,0.0114,0.9920,0.9920,0.0161,0.0160,0.0010,0.0010,,
0.864,0.864,,804900637.005,,10.375,0.0114,0.9920,0.9920,0.0136,0.0130,0.0040,-0.0010,,
0.869,0.869,,804900637.005,,10.375,0.0146,0.9900,0.9900,0.0152,0.0140,0.0060,0.0000,,
0.874,0.874,,804900637.005,,10.375,0.0146,0.9900,0.9900,0.0202,0.0180,0.0090,0.0020,,
0.879,0.879,,804900637.005,,10.375,0.0081,0.9950,0.9950,0.0260,0.0240,0.0100,0.0010,,
0.884,0.884,,804900637.005,,10.375,0.0081,0.9950,0.9950,0.0266,0.0240,0.0110,0.0030,,
0.889,0.889,,804900637.005,,10.375,0.0017,1.0010,1.0010,0.0266,0.0220,0.0150,0.0010,,
0.894,0.894,,804900637.005,,10.375,0.0014,1.0000,1.0000,0.0249,0.0170,0.0180,-0.0030,,
0.899,0.899,,804900637.005,,10.375,0.0052,1.0010,1.0010,0.0214,0.0130,0.0170,0.0000,,
0.904,0.904,,804900637.005,,10.375,0.0052,1.0010,1.0010,0.0184,0.0040,0.0180,0.0000,,
0.909,0.909,,804900637.005,,10.375,0.0125,1.0030,1.0030,0.0203,-0.0060,0.0190,-0.0040,,
0.914,0.914,,804900637.005,,10.375,0.0125,1.0030,1.0030,0.0258,-0.0170,0.0190,-0.0040,,
0.919,0.919,,804900637.005,,10.375,0.0123,1.0020,1.0020,0.0314,-0.0240,0.0190,-0.0070,,
0.924,0.924,,804900637.005,,10.375,0.0123,1.0020,1.0020,0.0302,-0.0240,0.0160,-0.0090,,
0.929,0.929,,804900637.005,,10.375,0.0057,0.9990,0.9990,0.0301,-0.0220,0.0180,-0.0100,,
0.934,0.934,,804900637.005,,10.375,0.0057,0.9990,0.9990,0.0267,-0.0180,0.0170,-0.0100,,
0.939,0.939,,804900637.005,,10.375,0.0044,1.0030,1.0030,0.0217,-0.0100,0.0170,-0.0090,,
0.944,0.944,,804900637.005,,10.375,0.0044,1.0030,1.0030,0.0215,-0.0080,0.0160,-0.0120,,
0.949,0.949,,804900637.005,,10.375,0.0057,1.0020,1.0020,0.0227,-0.0110,0.0130,-0.0150,,
0.954,0.954,,804900637.005,,10.375,0.0057,1.0020,1.0020,0.0242,-0.0120,0.0090,-0.0190,,
0.959,0.959,,804900637.005,,10.375,0.0106,0.9960,0.9960,0.0261,-0.0140,0.0000,-0.0220,,
0.964,0.964,,804900637.005,,10.375,0.0106,0.9960,0.9960,0.0247,-0.0140,-0.0040,-0.0200,,
0.969,0.969,,804900637.005,,10.375,0.0126,0.9930,0.9930,0.0180,-0.0080,-0.0060,-0.0150,,
0.974,0.974,,804900637.005,,10.375,0.0124,0.9930,0.9930,0.0110,0.0030,-0.0070,-0.0080,,
0.979,0.979,,804900637.005,,10.375,0.0073,0.9980,0.9980,0.0140,0.0100,-0.0090,-0.0040,,
0.984,0.984,,804900637.005,,10.375,0.0073,0.9980,0.9980,0.0214,0.0150,-0.0130,-0.0080,,
0.989,0.989,,804900637.005,,10.375,0.0051,1.0030,1.0030,0.0237,0.0170,-0.0150,-0.0070,,
0.994,0.994,,804900637.005,,10.375,0.0050,1.0030,1.0030,0.0206,0.0160,-0.0120,-0.0050,,
0.999,0.999,,804900637.005,,10.375,0.0037,1.0030,1.0030,0.0185,0.0140,-0.0110,-0.0050,,
1.004,1.004,,804900637.005,,10.375,0.0030,1.0020,1.0020,0.0122,0.0100,-0.0070,-0.0010,,
1.009,1.009,,804900637.005,,10.375,0.0041,1.0000,1.0000,0.0073,0.0070,-0.0010,-0.0020,,
1.014,1.014,,804900637.005,,10.375,0.0041,1.0000,1.0000,0.0075,0.0040,0.0020,-0.0060,,
1.019,1.019,,804900637.005,,10.375,0.0093,0.9980,0.9980,0.0093,-0.0010,0.0020,-0.0090,,
1.024,1.024,,804900637.005,,10.375,0.0093,0.9980,0.9980,0.0103,-0.0040,0.0030,-0.0090,,
1.029,1.029,,804900637.005,,10.375,0.0150,0.9950,0.9950,0.0084,-0.0030,0.0050,-0.0060,,
1.034,1.034,,804900637.005,,10.375,0.0150,0.9950,0.9950,0.0073,-0.0010,0.0060,-0.0040,,
1.039,1.039,,804900637.005,,10.375,0.0169,0.9920,0.9920,0.0065,0.0040,0.0050,-0.0010,,
1.044,1.044,,804900637.005,,10.375,0.0169,0.9920,0.9920,0.0044,0.0030,0.0010,-0.0030,,
1.049,1.049,,804900637.005,,10.375,0.0131,0.9930,0.9930,0.0095,-0.0010,-0.0030,-0.0090,,
1.054,1.054,,804900637.005,,10.375,0.0131,0.9930,0.9930,0.0242,0.0140,-0.0100,-0.0170,,
1.059,1.059,,804900637.005,,10.375,0.0165,0.9900,0.9900,0.0091,-0.0010,-0.0010,-0.0090,,
1.064,1.064,,804900637.005,,10.375,0.0165,0.9900,0.9900,0.0116,-0.0100,0.0030,-0.0050,,
1.069,1.069,,804900637.005,,10.375,0.0104,0.9920,0.9920,0.0136,-0.0110,-0.0010,-0.0080,,
1.074,1.074,,804900637.005,,10.375,0.0104,0.9920,0.9920,0.0151,-0.0130,-0.0030,-0.0070,,
1.079,1.079,,804900637.005,,10.375,0.0150,0.9910,0.9910,0.0044,-0.0030,-0.0030,0.0010,,
1.084,1.084,,804900637.005,,10.375,0.0150,0.9910,0.9910,0.0171,0.0130,-0.0020,0.0110,,
1.089,1.089,,804900637.005,,10.375,0.0037,0.9990,0.9990,0.0319,0.0280,-0.0030,0.0150,,
1.094,1.094,,804900637.005,,10.375,0.0037,0.9990,0.9990,0.0407,0.0390,-0.0040,0.0110,,
1.099,1.099,,804900637.005,,10.375,0.0118,1.0030,1.0030,0.0434,0.0420,-0.0010,0.0110,,
1.104,1.104,,804900637.005,,10.375,0.0118,1.0030,1.0030,0.0378,0.0370,0.0050,0.0060,,
1.109,1.109,,804900637.005,,10.375,0.0047,0.9980,0.9980,0.0311,0.0300,0.0080,0.0010,,
1.114,1.114,,804900637.005,,10.375,0.0047,0.9980,0.9980,0.0214,0.0170,0.0130,0.0000,,
1.119,1.119,,804900637.005,,10.375,0.0109,0.9940,0.9940,0.0151,0.0040,0.0140,-0.0040,,
1.124,1.124,,804900638.008,,10.329,0.0109,0.9940,0.9940,0.0203,-0.0070,0.0130,-0.0140,,
1.129,1.129,,804900638.008,,10.329,0.0168,0.9960,0.9960,0.0276,-0.0190,0.0120,-0.0160,,
1.134,1.134,,804900638.008,,10.329,0.0168,0.9960,0.9960,0.0353,-0.0280,0.0100,-0.0190,,
1.139,1.139,,804900638.008,,10.329,0.0165,1.0010,1.0010,0.0374,-0.0300,0.0100,-0.0200,,
1.144,1.144,,804900638.008,,10.329,0.0165,1.0010,1.0010,0.0353,-0.0280,0.0100,-0.0190,,
1.149,1.149,,804900638.008,,10.329,0.0078,1.0060,1.0060,0.0327,-0.0250,0.0090,-0.0190,,
1.154,1.154,,804900638.008,,10.329,0.0078,1.0060,1.0060,0.0282,-0.0210,0.0080,-0.0170,,
1.159,1.159,,804900638.008,,10.329,0.0062,1.0060,1.0060,0.0270,-0.0180,-0.0020,-0.0200,,
1.164,1.164,,804900638.008,,10.329,0.0062,1.0060,1.0060,0.0260,-0.0170,-0.0080,-0.0180,,
1.169,1.169,,804900638.008,,10.329,0.0071,1.0010,1.0010,0.0245,-0.0130,-0.0120,-0.0170,,
1.174,1.174,,804900638.008,,10.329,0.0071,1.0010,1.0010,0.0241,-0.0110,-0.0130,-0.0170,,
1.179,1.179,,804900638.008,,10.329,0.0117,0.9940,0.9940,0.0552,-0.0110,-0.0230,-0.0490,,
1.184,1.184,,804900638.008,,10.329,0.0126,0.9940,0.9940,0.0689,0.0220,-0.0300,-0.0580,,
1.189,1.189,,804900638.008,,10.329,0.0124,0.9920,0.9920,0.0431,0.0130,-0.0310,-0.0270,,
1.194,1.194,,804900638.008,,10.329,0.0124,0.9920,0.9920,0.0152,0.0030,-0.0140,0.0050,,
1.199,1.199,,804900638.008,,10.329,0.0173,0.9950,0.9950,0.0097,0.0090,0.0030,0.0020,,
1.204,1.204,,804900638.008,,10.329,0.0173,0.9950,0.9950,0.0217,0.0080,0.0030,-0.0200,,
1.209,1.209,,804900638.008,,10.329,0.0117,0.9920,0.9920,0.0310,-0.0010,0.0010,-0.0310,,
1.214,1.214,,804900638.008,,10.329,0.0117,0.9920,0.9920,0.0244,-0.0040,0.0020,-0.0240,,
1.219,1.219,,804900638.008,,10.329,0.0129,0.9940,0.9940,0.0107,-0.0050,0.0030,-0.0090,,
1.224,1.224,,804900638.008,,10.329,0.0129,0.9940,0.9940,0.0098,-0.0050,0.0060,-0.0060,,
1.229,1.229,,804900638.008,,10.329,0.0164,0.9930,0.9930,0.0137,-0.0050,0.0090,-0.0090,,
1.234,1.234,,804900638.008,,10.329,0.0164,0.9930,0.9930,0.0176,-0.0020,0.0070,-0.0160,,
1.239,1.239,,804900638.008,,10.329,0.0087,0.9940,0.9940,0.0170,0.0000,0.0080,-0.0150,,
1.244,1.244,,804900638.008,,10.329,0.0087,0.9940,0.9940,0.0122,0.0000,0.0100,-0.0070,,
1.249,1.249,,804900638.008,,10.329,0.0092,0.9910,0.9910,0.0102,0.0000,0.0100,-0.0020,,
1.254,1.254,,804900638.008,,10.329,0.0092,0.9910,0.9910,0.0079,0.0030,0.0070,-0.0020,,
1.259,1.259,,804900638.008,,10.329,0.0122,0.9900,0.9900,0.0093,0.0050,0.0060,-0.0050,,
1.264,1.264,,804900638.008,,10.329,0.0122,0.9900,0.9900,0.0088,0.0060,0.0040,-0.0050,,
1.269,1.269,,804900638.008,,10.329,0.0054,0.9960,0.9960,0.0090,0.0080,0.0010,-0.0040,,
1.274,1.274,,804900638.008,,10.329,0.0054,0.9960,0.9960,0.0102,0.0100,-0.0010,-0.0020,,
1.279,1.279,,804900638.008,,10.329,0.0098,1.0000,1.0000,0.0175,0.0160,-0.0010,-0.0070,,
1.284,1.284,,804900638.008,,10.329,0.0098,1.0000,1.0000,0.0230,0.0030,-0.0060,-0.0220,,
1.289,1.289,,804900638.008,,10.329,0.0118,1.0020,1.0020,0.0558,-0.0190,-0.0160,-0.0500,,
1.294,1.294,,804900638.008,,10.329,0.0118,1.0020,1.0020,0.0718,-0.0320,-0.0170,-0.0620,,
1.299,1.299,,804900638.008,,10.329,0.0263,0.9940,0.9940,0.0667,-0.0400,-0.0120,-0.0520,,
1.304,1.304,,804900638.008,,10.329,0.0267,0.9940,0.9940,0.0476,-0.0350,-0.0040,-0.0320,,
1.309,1.309,,804900638.008,,10.329,0.0211,0.9950,0.9950,0.0382,-0.0270,0.0000,-0.0270,,
1.314,1.314,,804900638.008,,10.329,0.0211,0.9950,0.9950,0.0302,-0.0170,0.0000,-0.0250,,
1.319,1.319,,804900638.008,,10.329,0.0112,1.0000,1.0000,0.0203,-0.0110,0.0020,-0.0170,,
1.324,1.324,,804900638.008,,10.329,0.0112,1.0000,1.0000,0.0105,-0.0010,0.0030,-0.0100,,
1.329,1.329,,804900638.008,,10.329,0.0231,0.9930,0.9930,0.0129,0.0110,0.0060,-0.0030,,
1.334,1.334,,804900638.008,,10.329,0.0239,0.9930,0.9930,0.0244,0.0230,0.0080,0.0010,,
1.339,1.339,,804900638.008,,10.329,0.0204,0.9930,0.9930,0.0336,0.0330,0.0050,0.0040,,
1.344,1.344,,804900638.008,,10.329,0.0208,0.9920,0.9920,0.0346,0.0340,0.0040,0.0050,,
1.349,1.349,,804900638.008,,10.329,0.0100,0.9940,0.9940,0.0319,0.0310,0.0030,0.0070,,
1.354,1.354,,804900638.008,,10.329,0.0100,0.9940,0.9940,0.0247,0.0240,0.0030,0.0050,,
1.359,1.359,,804900638.008,,10.329,0.0121,0.9950,0.9950,0.0162,0.0140,0.0080,0.0020,,
1.364,1.364,,804900638.008,,10.329,0.0121,0.9950,0.9950,0.0142,0.0040,0.0130,0.0040,,
1.369,1.369,,804900638.008,,10.329,0.0188,0.9950,0.9950,0.0206,-0.0070,0.0190,0.0040,,
1.374,1.374,,804900638.008,,10.329,0.0188,0.9950,0.9950,0.0267,-0.0150,0.0220,-0.0020,,
1.379,1.379,,804900638.008,,10.329,0.0149,0.9950,0.9950,0.0342,-0.0270,0.0190,-0.0090,,
1.384,1.384,,804900638.008,,10.329,0.0149,0.9950,0.9950,0.0399,-0.0340,0.0170,-0.0120,,
1.389,1.389,,804900638.008,,10.329,0.0152,0.9940,0.9940,0.0384,-0.0330,0.0180,-0.0080,,
1.394,1.394,,804900638.008,,10.329,0.0152,0.9940,0.9940,0.0310,-0.0250,0.0170,-0.0070,,
1.399,1.399,,804900638.008,,10.329,0.0096,0.9980,0.9980,0.0198,-0.0160,0.0100,-0.0060,,
1.404,1.404,,804900638.008,,10.329,0.0096,0.9980,0.9980,0.0130,-0.0100,0.0020,-0.0080,,
1.409,1.409,,804900638.008,,10.329,0.0067,1.0020,1.0020,0.0042,-0.0030,0.0000,-0.0030,,
1.414,1.414,,804900638.008,,10.329,0.0067,1.0020,1.0020,0.0057,0.0050,-0.0020,0.0020,,
1.419,1.419,,804900638.008,,10.329,0.0058,1.0000,1.0000,0.0086,0.0070,-0.0030,0.0040,,
1.424,1.424,,804900638.008,,10.329,0.0058,1.0000,1.0000,0.0095,0.0080,-0.0050,0.0010,,
1.429,1.429,,804900638.008,,10.329,0.0054,1.0000,1.0000,0.0092,0.0070,-0.0060,0.0000,,
1.434,1.434,,804900638.008,,10.329,0.0054,1.0000,1.0000,0.0064,0.0020,-0.0060,0.0010,,
1.439,1.439,,804900638.008,,10.329,0.0051,0.9970,0.9970,0.0032,0.0000,-0.0030,0.0010,,
1.444,1.444,,804900638.008,,10.329,0.0051,0.9970,0.9970,0.0014,-0.0010,0.0000,0.0010,,
1.449,1.449,,804900638.008,,10.329,0.0095,0.9960,0.9960,0.0047,-0.0020,0.0030,0.0030,,
1.454,1.454,,804900638.008,,10.329,0.0095,0.9960,0.9960,0.0073,-0.0010,0.0060,0.0040,,
1.459,1.459,,804900638.008,,10.329,0.0057,0.9960,0.9960,0.0102,0.0020,0.0080,0.0060,,
1.464,1.464,,804900638.008,,10.329,0.0057,0.9960,0.9960,0.0116,0.0070,0.0070,0.0060,,
1.469,1.469,,804900638.008,,10.329,0.0062,0.9950,0.9950,0.0157,0.0100,0.0080,0.0090,,
1.474,1.474,,804900638.008,,10.329,0.0062,0.9950,0.9950,0.0197,0.0120,0.0100,0.0120,,
1.479,1.479,,804900638.008,,10.329,0.0057,0.9950,0.9950,0.0238,0.0150,0.0120,0.0140,,
1.484,1.484,,804900638.008,,10.329,0.0057,0.9950,0.9950,0.0274,0.0220,0.0130,0.0100,,
1.489,1.489,,804900638.008,,10.329,0.0050,0.9960,0.9960,0.0154,0.0150,0.0030,-0.0020,,
1.494,1.494,,804900638.008,,10.329,0.0050,0.9960,0.9960,0.0081,-0.0020,-0.0050,-0.0060,,
1.499,1.499,,804900638.008,,10.329,0.0131,0.9940,0.9940,0.0135,-0.0130,-0.0030,0.0020,,
1.504,1.504,,804900638.008,,10.329,0.0131,0.9940,0.9940,0.0171,-0.0130,-0.0020,0.0110,,
1.509,1.509,,804900638.008,,10.329,0.0286,0.9880,0.9880,0.0150,-0.0090,-0.0010,0.0120,,
1.514,1.514,,804900638.008,,10.329,0.0286,0.9880,0.9880,0.0107,-0.0080,-0.0050,0.0050,,
1.519,1.519,,804900638.008,,10.329,0.0104,1.0000,1.0000,0.0108,-0.0060,-0.0090,0.0000,,
1.524,1.524,,804900638.008,,10.329,0.0104,1.0000,1.0000,0.0083,0.0020,-0.0070,0.0040,,
1.529,1.529,,804900638.008,,10.329,0.0067,1.0040,1.0040,0.0148,0.0090,-0.0040,0.0110,,
1.534,1.534,,804900638.008,,10.329,0.0067,1.0040,1.0040,0.0219,0.0150,0.0000,0.0160,,
1.539,1.539,,804900638.008,,10.329,0.0085,1.0060,1.0060,0.0289,0.0240,0.0010,0.0160,,
1.544,1.544,,804900638.008,,10.329,0.0085,1.0060,1.0060,0.0309,0.0270,0.0010,0.0150,,
1.549,1.549,,804900638.008,,10.329,0.0062,1.0060,1.0060,0.0319,0.0290,0.0030,0.0130,,
1.554,1.554,,804900638.008,,10.329,0.0062,1.0060,1.0060,0.0298,0.0280,0.0050,0.0090,,
1.559,1.559,,804900638.008,,10.329,0.0045,1.0000,1.0000,0.0275,0.0250,0.0070,0.0090,,
1.564,1.564,,804900638.008,,10.329,0.0045,1.0000,1.0000,0.0237,0.0200,0.0100,0.0080,,
1.569,1.569,,804900638.008,,10.329,0.0093,0.9940,0.9940,0.0195,0.0100,0.0160,0.0050,,
1.574,1.574,,804900638.008,,10.329,0.0093,0.9940,0.9940,0.0181,0.0010,0.0180,0.0020,,
1.579,1.579,,804900638.008,,10.329,0.0164,0.9890,0.9890,0.0205,-0.0040,0.0200,0.0020,,
1.584,1.584,,804900638.008,,10.329,0.0164,0.9890,0.9890,0.0163,-0.0030,0.0160,0.0000,,
1.589,1.589,,804900638.008,,10.329,0.0186,0.9850,0.9850,0.0141,-0.0050,0.0130,-0.0020,,
1.594,1.594,,804900638.008,,10.329,0.0186,0.9850,0.9850,0.0171,-0.0130,0.0110,-0.0010,,
1.599,1.599,,804900638.008,,10.329,0.0146,0.9860,0.9860,0.0202,-0.0180,0.0090,-0.0020,,
1.604,1.604,,804900638.008,,10.329,0.0146,0.9860,0.9860,0.0176,-0.0150,0.0090,-0.0020,,
1.609,1.609,,804900638.008,,10.329,0.0123,0.9880,0.9880,0.0140,-0.0120,0.0070,-0.0020,,
1.614,1.614,,804900638.008,,10.329,0.0123,0.9880,0.9880,0.0082,-0.0040,0.0040,-0.0060,,
1.619,1.619,,804900638.008,,10.329,0.0045,0.9980,0.9980,0.0030,-0.0010,0.0020,-0.0020,,
1.624,1.624,,804900638.008,,10.329,0.0045,0.9980,0.9980,0.0059,-0.0050,-0.0010,-0.0030,,
1.629,1.629,,804900638.008,,10.329,0.0087,0.9990,0.9990,0.0152,-0.0140,-0.0030,-0.0050,,
1.634,1.634,,804900638.008,,10.329,0.0087,0.9990,0.9990,0.0193,-0.0190,0.0020,-0.0030,,
1.639,1.639,,804900638.008,,10.329,0.0133,0.9950,0.9950,0.0219,-0.0210,0.0060,0.0010,,
1.644,1.644,,804900638.008,,10.329,0.0130,0.9960,0.9960,0.0171,-0.0130,0.0110,0.0020,,
1.649,1.649,,804900638.008,,10.329,0.0079,0.9990,0.9990,0.0166,0.0050,0.0130,0.0090,,
1.654,1.654,,804900638.008,,10.329,0.0079,0.9990,0.9990,0.0294,0.0210,0.0160,0.0130,,
1.659,1.659,,804900638.008,,10.329,0.0130,1.0090,1.0090,0.0344,0.0250,0.0190,0.0140,,
1.664,1.664,,804900638.008,,10.329,0.0130,1.0090,1.0090,0.0351,0.0250,0.0210,0.0130,,
1.669,1.669,,804900638.008,,10.329,0.0081,1.0080,1.0080,0.0324,0.0170,0.0200,0.0190,,
1.674,1.674,,804900638.008,,10.329,0.0081,1.0080,1.0080,0.0302,0.0170,0.0150,0.0200,,
