t,motionRel,baroRel,absAltRel,relAlt,absAlt,absAltAcc,absAltPrec,accelMag,vertG,signedLoadG,rotMag,gx,gy,gz,speed,baro
0.000,0.000,,,,,,,0.0316,1.0070,1.0070,0.2910,0.2630,-0.0770,-0.0980,,
0.020,0.020,,,,,,,0.0748,1.0470,1.0470,0.4525,0.3860,-0.1390,-0.1910,,
0.040,0.040,,,,,,,0.0584,1.0490,1.0490,0.5358,0.4690,-0.1910,-0.1750,,
0.060,0.060,,,,,,,0.0394,1.0350,1.0350,0.5449,0.4600,-0.2260,-0.1850,,
0.080,0.080,,805156629.023,,29.442,11.081,0.5,0.0653,1.0290,1.0290,0.4376,0.3420,-0.2240,-0.1560,,
0.100,0.100,,805156629.023,,29.442,11.081,0.5,0.1000,1.0000,1.0000,0.2416,0.1670,-0.1600,-0.0700,,
0.120,0.120,,805156629.023,,29.442,11.081,0.5,0.0566,0.9830,0.9830,0.2432,0.1820,-0.1490,-0.0620,,
0.140,0.140,,805156629.023,,29.442,11.081,0.5,0.0737,1.0000,1.0000,0.1562,0.0680,-0.1080,0.0900,,
0.160,0.160,,805156629.023,,29.442,11.081,0.5,0.0715,0.9730,0.9730,0.1443,0.0350,-0.0370,0.1350,,
0.180,0.180,,805156629.023,,29.442,11.081,0.5,0.0728,0.9560,0.9560,0.2525,0.0260,-0.0090,0.2510,,
0.200,0.200,,805156629.023,,29.442,11.081,0.5,0.1103,1.0500,1.0500,0.6571,0.4020,-0.2220,0.4700,,
0.220,0.220,,805156629.023,,29.442,11.081,0.5,0.2200,1.1600,1.1600,0.9968,0.8950,-0.3860,0.2090,,
0.240,0.240,,805156629.023,,29.442,11.081,0.5,0.0739,1.0210,1.0210,0.8453,0.7350,-0.3660,0.2010,,
0.260,0.260,,805156629.023,,29.442,11.081,0.5,0.1117,0.9570,0.9570,0.2358,0.0820,-0.1130,0.1900,,
0.280,0.280,,805156629.023,,29.442,11.081,0.5,0.1004,0.9420,0.9420,0.1762,-0.0510,-0.0300,-0.1660,,
0.300,0.300,,805156629.023,,29.442,11.081,0.5,0.1060,1.0350,1.0350,0.3529,-0.1160,-0.0390,-0.3310,,
0.320,0.320,,805156629.023,,29.442,11.081,0.5,0.1201,1.0080,1.0080,0.1814,0.0100,-0.1030,-0.1490,,
0.340,0.340,,805156629.023,,29.442,11.081,0.5,0.0935,1.0280,1.0280,0.3346,0.0210,-0.0920,-0.3210,,
0.360,0.360,,805156629.023,,29.442,11.081,0.5,0.0821,0.9790,0.9790,0.2179,-0.0710,0.0040,-0.2060,,
0.380,0.380,,805156629.023,,29.442,11.081,0.5,0.1442,0.9310,0.9310,0.3043,-0.2930,0.0000,0.0820,,
0.400,0.400,,805156629.023,,29.442,11.081,0.5,0.0371,1.0010,1.0010,0.2513,0.1770,-0.0810,0.1590,,
0.420,0.420,,805156629.023,,29.442,11.081,0.5,0.1531,1.0880,1.0880,0.6407,0.6020,-0.2130,0.0520,,
0.440,0.440,,805156629.023,,29.442,11.081,0.5,0.0694,1.0610,1.0610,0.7508,0.6390,-0.2200,0.3270,,
0.460,0.460,,805156629.023,,29.442,11.081,0.5,0.1246,1.0950,1.0950,1.1169,0.9560,-0.5460,-0.1880,,
0.480,0.480,,805156629.023,,29.442,11.081,0.5,0.0920,1.0260,1.0260,1.0895,0.7740,-0.5550,-0.5290,,
0.500,0.500,,805156629.023,,29.442,11.081,0.5,0.0902,0.9570,0.9570,0.8124,0.5870,-0.5330,-0.1770,,
0.520,0.520,,805156629.023,,29.442,11.081,0.5,0.1079,1.0410,1.0410,0.7378,0.5090,-0.4880,-0.2170,,
0.540,0.540,,805156629.023,,29.442,11.081,0.5,0.0688,1.0280,1.0280,0.7446,0.4620,-0.5040,-0.2950,,
0.560,0.560,,805156629.023,,29.442,11.081,0.5,0.0498,0.9980,0.9980,0.4795,0.2120,-0.3640,-0.2290,,
0.580,0.580,,805156629.023,,29.442,11.081,0.5,0.0795,1.0040,1.0040,0.4355,0.2320,-0.3680,0.0200,,
0.600,0.600,,805156629.023,,29.442,11.081,0.5,0.1306,0.9900,0.9900,0.7134,0.4790,-0.2640,0.4580,,
0.620,0.620,,805156629.023,,29.442,11.081,0.5,0.1071,1.0100,1.0100,1.0488,0.6990,-0.1920,0.7580,,
0.640,0.640,,805156629.023,,29.442,11.081,0.5,0.0229,1.0100,1.0100,1.0700,0.9530,-0.3000,0.3830,,
0.660,0.660,,805156629.023,,29.442,11.081,0.5,0.0963,1.0480,1.0480,1.0516,0.9560,-0.4380,-0.0070,,
0.680,0.680,,805156629.023,,29.442,11.081,0.5,0.1076,0.8980,0.8980,0.3015,0.1760,-0.2280,-0.0890,,
0.700,0.700,,805156629.023,,29.442,11.081,0.5,0.1519,0.8550,0.8550,0.2745,-0.2350,-0.0650,0.1260,,
1.145,1.145,,805156630.361,,29.417,11.083,0.5,0.0594,1.0280,1.0280,1.2514,0.4310,-0.1590,-1.1640,,
1.150,1.150,,805156630.361,,29.417,11.083,0.5,0.0382,1.0270,1.0270,1.2097,0.3380,-0.1560,-1.1510,,
1.155,1.155,,805156630.361,,29.417,11.083,0.5,0.0397,1.0280,1.0280,1.0900,0.1860,-0.1600,-1.0620,,
1.160,1.160,,805156630.361,,29.417,11.083,0.5,0.0299,0.9980,0.9980,0.9859,0.0410,-0.1660,-0.9710,,
1.165,1.165,,805156630.361,,29.417,11.083,0.5,0.0301,0.9980,0.9980,0.9477,-0.1220,-0.1920,-0.9200,,
1.170,1.170,,805156630.361,,29.417,11.083,0.5,0.0797,0.9530,0.9530,0.9923,-0.2840,-0.2280,-0.9230,,
1.175,1.175,,805156630.361,,29.417,11.083,0.5,0.0798,0.9530,0.9530,1.1583,-0.6400,-0.2070,-0.9430,,
1.180,1.180,,805156630.361,,29.417,11.083,0.5,0.1262,0.8830,0.8830,1.4151,-0.8800,-0.2730,-1.0740,,
1.185,1.185,,805156630.361,,29.417,11.083,0.5,0.1273,0.8820,0.8820,1.5189,-0.9600,-0.2970,-1.1390,,
1.190,1.190,,805156630.361,,29.417,11.083,0.5,0.1246,0.9040,0.9040,1.3736,-0.9410,-0.3050,-0.9530,,
1.195,1.195,,805156630.361,,29.417,11.083,0.5,0.1229,0.9030,0.9030,1.2075,-0.8910,-0.3500,-0.7360,,
1.200,1.200,,805156630.361,,29.417,11.083,0.5,0.1242,1.0120,1.0120,1.1732,-0.9480,-0.3250,-0.6100,,
1.205,1.205,,805156630.361,,29.417,11.083,0.5,0.1237,1.0110,1.0110,1.2353,-1.0320,-0.3000,-0.6090,,
1.210,1.210,,805156630.361,,29.417,11.083,0.5,0.0970,0.9270,0.9270,1.2583,-1.0820,-0.2420,-0.5950,,
1.215,1.215,,805156630.361,,29.417,11.083,0.5,0.0998,0.9260,0.9260,1.1195,-0.9690,-0.2240,-0.5140,,
1.220,1.220,,805156630.361,,29.417,11.083,0.5,0.0387,0.9670,0.9670,0.9467,-0.7820,-0.2490,-0.4720,,
1.225,1.225,,805156630.361,,29.417,11.083,0.5,0.0412,0.9660,0.9660,0.8583,-0.6640,-0.2400,-0.4880,,
1.230,1.230,,805156630.361,,29.417,11.083,0.5,0.1072,1.0700,1.0700,0.7401,-0.5280,-0.1890,-0.4830,,
1.235,1.235,,805156630.361,,29.417,11.083,0.5,0.1056,1.0690,1.0690,0.5483,-0.3050,-0.1590,-0.4270,,
1.240,1.240,,805156630.361,,29.417,11.083,0.5,0.1194,1.0710,1.0710,0.3471,-0.0050,-0.1270,-0.3230,,
1.245,1.245,,805156630.361,,29.417,11.083,0.5,0.1201,1.0710,1.0710,0.3701,0.2420,-0.1240,-0.2510,,
1.250,1.250,,805156630.361,,29.417,11.083,0.5,0.1801,1.1260,1.1260,0.5127,0.4220,-0.1290,-0.2610,,
1.255,1.255,,805156630.361,,29.417,11.083,0.5,0.1816,1.1260,1.1260,0.7121,0.6360,-0.1440,-0.2860,,
1.260,1.260,,805156630.361,,29.417,11.083,0.5,0.1150,1.0730,1.0730,0.8340,0.7760,-0.1670,-0.2560,,
1.265,1.265,,805156630.361,,29.417,11.083,0.5,0.1180,1.0740,1.0740,0.8316,0.8000,-0.1780,-0.1410,,
1.270,1.270,,805156630.361,,29.417,11.083,0.5,0.1250,1.0390,1.0390,0.8641,0.8430,-0.1890,-0.0170,,
1.275,1.275,,805156630.361,,29.417,11.083,0.5,0.1287,1.0410,1.0410,0.9912,0.9660,-0.2090,0.0750,,
1.280,1.280,,805156630.361,,29.417,11.083,0.5,0.1589,1.0230,1.0230,1.0942,1.0610,-0.2450,0.1070,,
1.285,1.285,,805156630.361,,29.417,11.083,0.5,0.1616,1.0250,1.0250,1.1215,1.0870,-0.2530,0.1100,,
1.290,1.290,,805156630.361,,29.417,11.083,0.5,0.0777,1.0430,1.0430,1.1452,1.1130,-0.2560,0.0850,,
1.295,1.295,,805156630.361,,29.417,11.083,0.5,0.0789,1.0450,1.0450,1.1216,1.0920,-0.2540,0.0300,,
1.300,1.300,,805156630.361,,29.417,11.083,0.5,0.0608,1.0190,1.0190,0.9992,0.9730,-0.2230,-0.0450,,
1.305,1.305,,805156630.361,,29.417,11.083,0.5,0.0577,1.0210,1.0210,0.8378,0.8160,-0.1520,-0.1140,,
1.310,1.310,,805156630.361,,29.417,11.083,0.5,0.1135,0.9550,0.9550,0.7527,0.7400,-0.1000,-0.0950,,
1.315,1.315,,805156630.361,,29.417,11.083,0.5,0.1115,0.9560,0.9560,0.6954,0.6870,-0.0910,-0.0580,,
1.320,1.320,,805156630.361,,29.417,11.083,0.5,0.0418,0.9700,0.9700,0.6039,0.5970,-0.0380,-0.0830,,
1.325,1.325,,805156630.361,,29.417,11.083,0.5,0.0412,0.9710,0.9710,0.5829,0.5720,0.0020,-0.1120,,
1.330,1.330,,805156630.361,,29.417,11.083,0.5,0.0563,0.9570,0.9570,0.5863,0.5760,0.0090,-0.1090,,
1.335,1.335,,805156630.361,,29.417,11.083,0.5,0.0573,0.9580,0.9580,0.5443,0.5380,0.0300,-0.0770,,
1.340,1.340,,805156630.361,,29.417,11.083,0.5,0.0595,0.9640,0.9640,0.4874,0.4840,0.0400,-0.0410,,
1.345,1.345,,805156630.361,,29.417,11.083,0.5,0.0605,0.9650,0.9650,0.4612,0.4600,0.0250,-0.0210,,
1.350,1.350,,805156630.361,,29.417,11.083,0.5,0.0729,0.9500,0.9500,0.4695,0.4690,0.0200,0.0060,,
1.355,1.355,,805156630.361,,29.417,11.083,0.5,0.0734,0.9510,0.9510,0.4646,0.4640,-0.0070,0.0220,,
1.360,1.360,,805156630.361,,29.417,11.083,0.5,0.0734,0.9870,0.9870,0.4198,0.4180,-0.0300,0.0240,,
1.365,1.365,,805156630.361,,29.417,11.083,0.5,0.0747,0.9880,0.9880,0.4027,0.3980,-0.0480,0.0380,,
1.370,1.370,,805156630.361,,29.417,11.083,0.5,0.0661,0.9740,0.9740,0.3648,0.3590,-0.0610,0.0210,,
1.375,1.375,,805156630.361,,29.417,11.083,0.5,0.0671,0.9750,0.9750,0.2723,0.2710,-0.0270,-0.0020,,
1.380,1.380,,805156630.361,,29.417,11.083,0.5,0.0386,0.9720,0.9720,0.2088,0.2070,0.0250,-0.0110,,
1.385,1.385,,805156630.361,,29.417,11.083,0.5,0.0383,0.9730,0.9730,0.2007,0.1770,0.0870,-0.0370,,
1.390,1.390,,805156630.361,,29.417,11.083,0.5,0.0580,0.9880,0.9880,0.1813,0.1560,0.0800,-0.0460,,
1.395,1.395,,805156630.361,,29.417,11.083,0.5,0.0581,0.9880,0.9880,0.1822,0.1360,0.1080,-0.0550,,
1.400,1.400,,805156630.361,,29.417,11.083,0.5,0.0358,1.0090,1.0090,0.1796,0.0950,0.1450,-0.0470,,
1.405,1.405,,805156630.361,,29.417,11.083,0.5,0.0359,1.0090,1.0090,0.1991,0.1280,0.1430,-0.0530,,
1.410,1.410,,805156630.361,,29.417,11.083,0.5,0.0241,1.0170,1.0170,0.2235,0.1530,0.1270,-0.1020,,
1.415,1.415,,805156630.361,,29.417,11.083,0.5,0.0237,1.0170,1.0170,0.2587,0.1850,0.1080,-0.1450,,
1.420,1.420,,805156630.361,,29.417,11.083,0.5,0.0357,1.0220,1.0220,0.2287,0.1750,0.1080,-0.1000,,
1.425,1.425,,805156630.361,,29.417,11.083,0.5,0.0365,1.0220,1.0220,0.1035,0.0660,0.0750,-0.0270,,
1.430,1.430,,805156630.361,,29.417,11.083,0.5,0.0757,0.9520,0.9520,0.0704,-0.0210,0.0540,0.0400,,
1.435,1.435,,805156630.361,,29.417,11.083,0.5,0.0757,0.9520,0.9520,0.1102,-0.0490,0.0330,0.0930,,
1.440,1.440,,805156630.361,,29.417,11.083,0.5,0.1175,0.9130,0.9130,0.1480,-0.0910,0.0290,0.1130,,
1.445,1.445,,805156630.361,,29.417,11.083,0.5,0.1182,0.9130,0.9130,0.1603,-0.1310,0.0210,0.0900,,
1.450,1.450,,805156630.361,,29.417,11.083,0.5,0.0554,0.9470,0.9470,0.1364,-0.1320,0.0100,0.0330,,
1.455,1.455,,805156630.361,,29.417,11.083,0.5,0.0554,0.9470,0.9470,0.1090,-0.1080,0.0000,-0.0150,,
1.460,1.460,,805156630.361,,29.417,11.083,0.5,0.0381,0.9980,0.9980,0.1196,-0.1180,0.0170,-0.0100,,
1.465,1.465,,805156630.361,,29.417,11.083,0.5,0.0386,0.9980,0.9980,0.1397,-0.1260,0.0380,0.0470,,
1.470,1.470,,805156630.361,,29.417,11.083,0.5,0.0422,1.0220,1.0220,0.1488,-0.1090,0.0400,0.0930,,
1.475,1.475,,805156630.361,,29.417,11.083,0.5,0.0430,1.0220,1.0220,0.1606,-0.0840,0.0600,0.1230,,
1.480,1.480,,805156630.361,,29.417,11.083,0.5,0.0712,1.0320,1.0320,0.1249,-0.0330,0.0590,0.1050,,
1.485,1.485,,805156630.361,,29.417,11.083,0.5,0.0712,1.0320,1.0320,0.0731,0.0240,0.0540,0.0430,,
1.490,1.490,,805156630.361,,29.417,11.083,0.5,0.0367,1.0360,1.0360,0.1055,0.0900,0.0520,-0.0180,,
1.495,1.495,,805156630.361,,29.417,11.083,0.5,0.0367,1.0360,1.0360,0.1717,0.1380,0.0940,-0.0400,,
1.500,1.500,,805156630.361,,29.417,11.083,0.5,0.0458,1.0190,1.0190,0.2011,0.1520,0.1270,-0.0350,,
1.505,1.505,,805156630.361,,29.417,11.083,0.5,0.0462,1.0190,1.0190,0.2255,0.1690,0.1430,-0.0430,,
1.510,1.510,,805156630.361,,29.417,11.083,0.5,0.0286,0.9800,0.9800,0.2718,0.2240,0.1360,-0.0720,,
1.515,1.515,,805156630.361,,29.417,11.083,0.5,0.0280,0.9800,0.9800,0.3087,0.2510,0.1300,-0.1240,,
1.520,1.520,,805156630.361,,29.417,11.083,0.5,0.0357,0.9660,0.9660,0.3239,0.2430,0.1290,-0.1710,,
1.525,1.525,,805156630.361,,29.417,11.083,0.5,0.0353,0.9660,0.9660,0.3983,0.3120,0.1210,-0.2160,,
1.530,1.530,,805156630.361,,29.417,11.083,0.5,0.0558,0.9600,0.9600,0.3747,0.3070,0.1260,-0.1740,,
1.535,1.535,,805156630.361,,29.417,11.083,0.5,0.0553,0.9600,0.9600,0.3011,0.2700,0.1170,-0.0640,,
1.540,1.540,,805156630.361,,29.417,11.083,0.5,0.0534,0.9820,0.9820,0.2870,0.2580,0.1120,0.0570,,
1.545,1.545,,805156630.361,,29.417,11.083,0.5,0.0533,0.9820,0.9820,0.2798,0.2150,0.1090,0.1420,,
1.550,1.550,,805156630.361,,29.417,11.083,0.5,0.1094,0.9930,0.9930,0.2995,0.2210,0.0940,0.1790,,
1.555,1.555,,805156630.361,,29.417,11.083,0.5,0.1093,0.9930,0.9930,0.3251,0.2220,0.0760,0.2250,,
1.560,1.560,,805156630.361,,29.417,11.083,0.5,0.0654,1.0350,1.0350,0.3060,0.1420,0.0730,0.2610,,
1.565,1.565,,805156630.361,,29.417,11.083,0.5,0.0654,1.0350,1.0350,0.2986,0.0470,0.0830,0.2830,,
1.570,1.570,,805156631.365,,29.448,11.088,0.5,0.0139,1.0120,1.0120,0.3358,-0.0390,0.0940,0.3200,,
1.575,1.575,,805156631.365,,29.448,11.088,0.5,0.0145,1.0120,1.0120,0.4143,-0.1550,0.0960,0.3720,,
1.580,1.580,,805156631.365,,29.448,11.088,0.5,0.0164,1.0070,1.0070,0.4959,-0.2850,0.0740,0.3990,,
1.585,1.585,,805156631.365,,29.448,11.088,0.5,0.0175,1.0060,1.0060,0.5692,-0.3920,0.0550,0.4090,,
1.590,1.590,,805156631.365,,29.448,11.088,0.5,0.0364,0.9700,0.9700,0.6319,-0.4840,0.0420,0.4040,,
1.595,1.595,,805156631.365,,29.448,11.088,0.5,0.0385,0.9690,0.9690,0.6800,-0.5560,0.0340,0.3900,,
1.600,1.600,,805156631.365,,29.448,11.088,0.5,0.0307,0.9720,0.9720,0.7169,-0.6150,0.0320,0.3670,,
1.605,1.605,,805156631.365,,29.448,11.088,0.5,0.0310,0.9710,0.9710,0.7552,-0.6700,0.0320,0.3470,,
1.610,1.610,,805156631.365,,29.448,11.088,0.5,0.0512,0.9750,0.9750,0.7878,-0.7140,0.0250,0.3320,,
1.615,1.615,,805156631.365,,29.448,11.088,0.5,0.0491,0.9740,0.9740,0.8170,-0.7550,0.0090,0.3120,,
1.620,1.620,,805156631.365,,29.448,11.088,0.5,0.0349,0.9790,0.9790,0.8736,-0.8250,-0.0100,0.2870,,
1.625,1.625,,805156631.365,,29.448,11.088,0.5,0.0341,0.9780,0.9780,0.9508,-0.9150,-0.0120,0.2580,,
1.630,1.630,,805156631.365,,29.448,11.088,0.5,0.0456,0.9740,0.9740,1.0485,-1.0190,-0.0040,0.2470,,
1.635,1.635,,805156631.365,,29.448,11.088,0.5,0.0498,0.9720,0.9720,1.1282,-1.0970,0.0280,0.2620,,
1.640,1.640,,805156631.365,,29.448,11.088,0.5,0.0940,0.9660,0.9660,1.1735,-1.1360,0.0690,0.2860,,
1.645,1.645,,805156631.365,,29.448,11.088,0.5,0.0986,0.9650,0.9650,1.1808,-1.1360,0.0940,0.3080,,
1.650,1.650,,805156631.365,,29.448,11.088,0.5,0.0652,1.0020,1.0020,1.1621,-1.1150,0.1030,0.3110,,
1.655,1.655,,805156631.365,,29.448,11.088,0.5,0.0708,1.0000,1.0000,1.1260,-1.0780,0.1020,0.3090,,
1.660,1.660,,805156631.365,,29.448,11.088,0.5,0.0360,1.0270,1.0270,1.0797,-1.0310,0.0930,0.3070,,
1.665,1.665,,805156631.365,,29.448,11.088,0.5,0.0379,1.0250,1.0250,1.0346,-0.9870,0.0930,0.2960,,
1.670,1.670,,805156631.365,,29.448,11.088,0.5,0.0497,1.0370,1.0370,0.9823,-0.9340,0.1040,0.2860,,
1.675,1.675,,805156631.365,,29.448,11.088,0.5,0.0514,1.0350,1.0350,0.8842,-0.8340,0.1180,0.2690,,
1.680,1.680,,805156631.365,,29.448,11.088,0.5,0.0816,1.0590,1.0590,0.8024,-0.7530,0.1260,0.2470,,
1.685,1.685,,805156631.365,,29.448,11.088,0.5,0.0828,1.0580,1.0580,0.7632,-0.7220,0.1260,0.2130,,
1.690,1.690,,805156631.365,,29.448,11.088,0.5,0.0913,1.0650,1.0650,0.7587,-0.7150,0.1380,0.2130,,
1.695,1.695,,805156631.365,,29.448,11.088,0.5,0.0927,1.0640,1.0640,0.8243,-0.7660,0.1710,0.2520,,
1.700,1.700,,805156631.365,,29.448,11.088,0.5,0.0380,1.0070,1.0070,0.9786,-0.9040,0.2190,0.3040,,
1.705,1.705,,805156631.365,,29.448,11.088,0.5,0.0436,1.0050,1.0050,1.1801,-1.1270,0.2540,0.2410,,
1.710,1.710,,805156631.365,,29.448,11.088,0.5,0.0937,0.9090,0.9090,1.4808,-1.4250,0.3590,0.1820,,
1.715,1.715,,805156631.365,,29.448,11.088,0.5,0.0942,0.9070,0.9070,1.5941,-1.5370,0.3820,0.1810,,
1.720,1.720,,805156631.365,,29.448,11.088,0.5,0.1264,0.8840,0.8840,1.5480,-1.4900,0.3510,0.2300,,
1.725,1.725,,805156631.365,,29.448,11.088,0.5,0.1261,0.8820,0.8820,1.5044,-1.4340,0.3300,0.3130,,
1.730,1.730,,805156631.365,,29.448,11.088,0.5,0.0500,1.0160,1.0160,1.5706,-1.5060,0.3820,0.2300,,
1.735,1.735,,805156631.365,,29.448,11.088,0.5,0.0434,1.0140,1.0140,1.4062,-1.3720,0.2970,0.0820,,
1.740,1.740,,805156631.365,,29.448,11.088,0.5,0.1023,0.9870,0.9870,1.2060,-1.1890,0.1910,-0.0650,,
1.745,1.745,,805156631.365,,29.448,11.088,0.5,0.0981,0.9860,0.9860,1.0085,-0.9920,0.1340,-0.1230,,
1.750,1.750,,805156631.365,,29.448,11.088,0.5,0.1228,1.0750,1.0750,0.8419,-0.8370,0.0740,-0.0520,,
1.755,1.755,,805156631.365,,29.448,11.088,0.5,0.1222,1.0740,1.0740,0.7991,-0.7920,0.0320,0.1010,,
1.760,1.760,,805156631.365,,29.448,11.088,0.5,0.0850,1.0510,1.0510,0.9045,-0.8790,0.0620,0.2040,,
1.765,1.765,,805156631.365,,29.448,11.088,0.5,0.0878,1.0500,1.0500,0.9403,-0.9040,0.0830,0.2450,,
1.770,1.770,,805156631.365,,29.448,11.088,0.5,0.1009,0.9760,0.9760,0.7952,-0.7500,0.0350,0.2620,,
1.775,1.775,,805156631.365,,29.448,11.088,0.5,0.1021,0.9750,0.9750,0.5827,-0.5280,-0.0410,0.2430,,
1.780,1.780,,805156631.365,,29.448,11.088,0.5,0.1251,1.1050,1.1050,0.4555,-0.4100,-0.0690,0.1860,,
1.785,1.785,,805156631.365,,29.448,11.088,0.5,0.1244,1.1050,1.1050,0.4181,-0.3980,-0.0360,0.1230,,
1.790,1.790,,805156631.365,,29.448,11.088,0.5,0.0911,1.0570,1.0570,0.4199,-0.4120,0.0070,0.0810,,
1.795,1.795,,805156631.365,,29.448,11.088,0.5,0.0895,1.0570,1.0570,0.4038,-0.4000,0.0260,0.0490,,
1.800,1.800,,805156631.365,,29.448,11.088,0.5,0.0626,1.0000,1.0000,0.3762,-0.3750,0.0140,0.0260,,
1.805,1.805,,805156631.365,,29.448,11.088,0.5,0.0617,1.0000,1.0000,0.2957,-0.2940,-0.0240,-0.0210,,
1.810,1.810,,805156631.365,,29.448,11.088,0.5,0.0481,1.0340,1.0340,0.3038,-0.3020,-0.0250,-0.0220,,
1.815,1.815,,805156631.365,,29.448,11.088,0.5,0.0482,1.0340,1.0340,0.3952,-0.3950,0.0080,-0.0110,,
1.820,1.820,,805156631.365,,29.448,11.088,0.5,0.0461,0.9910,0.9910,0.6111,-0.5960,0.1180,0.0660,,
1.825,1.825,,805156631.365,,29.448,11.088,0.5,0.0499,0.9900,0.9900,0.9071,-0.8390,0.1820,0.2930,,
1.830,1.830,,805156631.365,,29.448,11.088,0.5,0.1534,0.8840,0.8840,0.8196,-0.7400,0.1210,0.3310,,
1.835,1.835,,805156631.365,,29.448,11.088,0.5,0.1540,0.8830,0.8830,0.7301,-0.6570,0.0810,0.3080,,
1.840,1.840,,805156631.365,,29.448,11.088,0.5,0.0742,1.0110,1.0110,0.6892,-0.6200,0.0640,0.2940,,
1.845,1.845,,805156631.365,,29.448,11.088,0.5,0.0725,1.0100,1.0100,0.6614,-0.6030,0.0640,0.2640,,
1.850,1.850,,805156631.365,,29.448,11.088,0.5,0.0200,1.0120,1.0120,0.5967,-0.5720,0.1020,0.1360,,
1.855,1.855,,805156631.365,,29.448,11.088,0.5,0.0209,1.0120,1.0120,0.8390,-0.7780,0.2230,0.2210,,
1.860,1.860,,805156631.365,,29.448,11.088,0.5,0.0771,0.9600,0.9600,0.8505,-0.7700,0.1730,0.3170,,
1.865,1.865,,805156631.365,,29.448,11.088,0.5,0.0794,0.9590,0.9590,0.8065,-0.7250,0.1410,0.3240,,
1.870,1.870,,805156631.365,,29.448,11.088,0.5,0.0481,0.9880,0.9880,0.7710,-0.6930,0.1370,0.3090,,
1.875,1.875,,805156631.365,,29.448,11.088,0.5,0.0507,0.9870,0.9870,0.7069,-0.6510,0.1200,0.2480,,
1.880,1.880,,805156631.365,,29.448,11.088,0.5,0.0322,1.0320,1.0320,0.6267,-0.5970,0.0780,0.1740,,
1.885,1.885,,805156631.365,,29.448,11.088,0.5,0.0325,1.0320,1.0320,0.5909,-0.5760,0.0810,0.1040,,
1.890,1.890,,805156631.365,,29.448,11.088,0.5,0.0358,1.0210,1.0210,0.6218,-0.5990,0.1190,0.1170,,
1.895,1.895,,805156631.365,,29.448,11.088,0.5,0.0367,1.0210,1.0210,0.7344,-0.6960,0.1810,0.1490,,
1.900,1.900,,805156631.365,,29.448,11.088,0.5,0.0513,0.9740,0.9740,0.8291,-0.7440,0.2470,0.2700,,
1.905,1.905,,805156631.365,,29.448,11.088,0.5,0.0557,0.9730,0.9730,0.8355,-0.6650,0.2630,0.4320,,
1.911,1.910,,805156631.365,,29.448,11.088,0.5,0.0783,0.9920,0.9920,0.8578,-0.5830,0.2790,0.5640,,
1.916,1.916,,805156631.365,,29.448,11.088,0.5,0.0799,0.9920,0.9920,0.8996,-0.4850,0.2900,0.7000,,
1.921,1.921,,805156631.365,,29.448,11.088,0.5,0.1537,1.0510,1.0510,0.8948,-0.3420,0.2440,0.7900,,
1.926,1.926,,805156631.365,,29.448,11.088,0.5,0.1524,1.0510,1.0510,0.8691,-0.2570,0.1950,0.8070,,
1.931,1.931,,805156631.365,,29.448,11.088,0.5,0.1893,1.0430,1.0430,0.8357,-0.2090,0.1750,0.7900,,
1.936,1.936,,805156631.365,,29.448,11.088,0.5,0.1888,1.0430,1.0430,0.7941,-0.1590,0.1570,0.7620,,
1.941,1.941,,805156631.365,,29.448,11.088,0.5,0.0714,1.0060,1.0060,0.7593,-0.1570,0.1620,0.7250,,
1.946,1.946,,805156631.365,,29.448,11.088,0.5,0.0704,1.0060,1.0060,0.6828,-0.2020,0.1900,0.6240,,
1.951,1.951,,805156631.365,,29.448,11.088,0.5,0.0566,0.9880,0.9880,0.5379,-0.1700,0.2230,0.4590,,
1.956,1.956,,805156631.365,,29.448,11.088,0.5,0.0582,0.9870,0.9870,0.4113,-0.0690,0.2490,0.3200,,
1.961,1.961,,805156631.365,,29.448,11.088,0.5,0.1700,1.0390,1.0390,0.3286,0.0340,0.2230,0.2390,,
1.966,1.966,,805156631.365,,29.448,11.088,0.5,0.1709,1.0390,1.0390,0.2421,0.1010,0.1600,0.1510,,
1.971,1.971,,805156631.365,,29.448,11.088,0.5,0.1646,1.0650,1.0650,0.1786,0.1310,0.1110,0.0490,,
1.976,1.976,,805156631.365,,29.448,11.088,0.5,0.1655,1.0650,1.0650,0.1608,0.1300,0.0900,-0.0290,,
1.981,1.981,,805156631.365,,29.448,11.088,0.5,0.0891,1.0250,1.0250,0.1125,0.0550,0.0850,-0.0490,,
1.986,1.986,,805156631.365,,29.448,11.088,0.5,0.0900,1.0250,1.0250,0.1004,-0.0290,0.0920,-0.0280,,
1.991,1.991,,805156631.365,,29.448,11.088,0.5,0.0639,0.9770,0.9770,0.1213,-0.0770,0.0900,-0.0260,,
1.996,1.996,,805156631.365,,29.448,11.088,0.5,0.0639,0.9770,0.9770,0.1323,-0.0930,0.0770,-0.0540,,
2.001,2.001,,805156631.365,,29.448,11.088,0.5,0.1010,0.9800,0.9800,0.1208,-0.0870,0.0530,-0.0650,,
2.006,2.006,,805156631.365,,29.448,11.088,0.5,0.1003,0.9800,0.9800,0.1056,-0.0990,0.0260,-0.0260,,
2.011,2.011,,805156631.365,,29.448,11.088,0.5,0.0487,0.9840,0.9840,0.1550,-0.1510,0.0020,0.0350,,
