t,motionRel,baroRel,absAltRel,relAlt,absAlt,absAltAcc,absAltPrec,accelMag,vertG,signedLoadG,rotMag,gx,gy,gz,speed,baro
0.000,0.000,,,,,,,0.1658,0.9880,0.9880,1.3510,0.0350,0.1760,-1.3390,,
0.020,0.020,,,,,,,0.1627,0.9540,0.9540,1.3904,-0.0420,0.1950,-1.3760,,
0.040,0.040,,805141587.875,,-2.768,17.54,0.5,0.1656,0.8820,0.8820,1.3355,-0.1050,0.1400,-1.3240,,
0.060,0.060,,805141587.875,,-2.768,17.54,0.5,0.1610,0.8680,0.8680,1.2510,0.0260,0.0430,-1.2500,,
0.080,0.080,,805141587.875,,-2.768,17.54,0.5,0.1350,0.9240,0.9240,1.2331,0.0640,0.0330,-1.2310,,
0.100,0.100,,805141587.875,,-2.768,17.54,0.5,0.1404,0.9120,0.9120,1.2386,-0.0120,0.0620,-1.2370,,
0.120,0.120,,805141587.875,,-2.768,17.54,0.5,0.1114,1.0040,1.0040,1.2069,0.2280,0.0720,-1.1830,,
0.140,0.140,,805141587.875,,-2.768,17.54,0.5,0.1732,1.0340,1.0340,1.2036,0.0570,0.0540,-1.2010,,
0.160,0.160,,805141587.875,,-2.768,17.54,0.5,0.0309,0.9960,0.9960,1.1494,0.1900,-0.0380,-1.1330,,
0.180,0.180,,805141587.875,,-2.768,17.54,0.5,0.0864,1.0630,1.0630,1.1880,0.1540,-0.0040,-1.1780,,
0.200,0.200,,805141587.875,,-2.768,17.54,0.5,0.1135,1.0040,1.0040,1.1282,0.0570,0.0420,-1.1260,,
0.220,0.220,,805141587.875,,-2.768,17.54,0.5,0.1048,0.9830,0.9830,1.0625,-0.0190,0.0960,-1.0580,,
0.240,0.240,,805141587.875,,-2.768,17.54,0.5,0.1462,0.9570,0.9570,0.9736,0.0290,0.1000,-0.9680,,
0.260,0.260,,805141587.875,,-2.768,17.54,0.5,0.1604,0.9510,0.9510,0.9639,0.1110,0.1020,-0.9520,,
0.280,0.280,,805141587.875,,-2.768,17.54,0.5,0.1590,0.9570,0.9570,0.9288,0.0820,0.0760,-0.9220,,
0.300,0.300,,805141587.875,,-2.768,17.54,0.5,0.0767,0.9740,0.9740,0.9118,-0.0300,0.1150,-0.9040,,
0.320,0.320,,805141587.875,,-2.768,17.54,0.5,0.0919,0.9900,0.9900,0.7519,0.0110,0.0520,-0.7500,,
0.340,0.340,,805141587.875,,-2.768,17.54,0.5,0.1450,1.0060,1.0060,0.8676,0.0150,0.2620,-0.8270,,
0.360,0.360,,805141587.875,,-2.768,17.54,0.5,0.1884,1.0000,1.0000,0.8631,0.0210,0.3080,-0.8060,,
0.380,0.380,,805141587.875,,-2.768,17.54,0.5,0.1596,1.0260,1.0260,0.8227,-0.0130,0.2920,-0.7690,,
0.400,0.400,,805141587.875,,-2.768,17.54,0.5,0.0720,1.0500,1.0500,0.8697,-0.1400,0.2470,-0.8220,,
0.790,0.790,,805141588.878,,-2.701,17.54,0.5,0.2102,0.8110,0.8110,0.3028,-0.1870,-0.1450,-0.1890,,
0.795,0.795,,805141588.878,,-2.701,17.54,0.5,0.2097,0.8110,0.8110,0.3097,-0.1980,-0.1380,-0.1940,,
0.800,0.800,,805141588.878,,-2.701,17.54,0.5,0.2026,0.8140,0.8140,0.3214,-0.2160,-0.1350,-0.1960,,
0.805,0.805,,805141588.878,,-2.701,17.54,0.5,0.2022,0.8140,0.8140,0.3398,-0.2350,-0.1450,-0.1980,,
0.810,0.810,,805141588.878,,-2.701,17.54,0.5,0.1946,0.8200,0.8200,0.3602,-0.2480,-0.1580,-0.2080,,
0.815,0.815,,805141588.878,,-2.701,17.54,0.5,0.1949,0.8200,0.8200,0.3666,-0.2500,-0.1680,-0.2090,,
0.820,0.820,,805141588.878,,-2.701,17.54,0.5,0.1709,0.8390,0.8390,0.3498,-0.2370,-0.1690,-0.1940,,
0.825,0.825,,805141588.878,,-2.701,17.54,0.5,0.1708,0.8390,0.8390,0.3167,-0.2140,-0.1600,-0.1700,,
0.830,0.830,,805141588.878,,-2.701,17.54,0.5,0.1437,0.8650,0.8650,0.2781,-0.1870,-0.1500,-0.1410,,
0.835,0.835,,805141588.878,,-2.701,17.54,0.5,0.1435,0.8650,0.8650,0.2465,-0.1630,-0.1440,-0.1160,,
0.840,0.840,,805141588.878,,-2.701,17.54,0.5,0.1389,0.8680,0.8680,0.2183,-0.1330,-0.1420,-0.0990,,
0.845,0.845,,805141588.878,,-2.701,17.54,0.5,0.1395,0.8670,0.8670,0.1895,-0.0940,-0.1390,-0.0880,,
0.850,0.850,,805141588.878,,-2.701,17.54,0.5,0.1413,0.8650,0.8650,0.1635,-0.0450,-0.1370,-0.0770,,
0.855,0.855,,805141588.878,,-2.701,17.54,0.5,0.1411,0.8650,0.8650,0.1498,0.0110,-0.1330,-0.0680,,
0.860,0.860,,805141588.878,,-2.701,17.54,0.5,0.1514,0.8560,0.8560,0.1556,0.0640,-0.1280,-0.0610,,
0.865,0.865,,805141588.878,,-2.701,17.54,0.5,0.1512,0.8560,0.8560,0.1827,0.1210,-0.1240,-0.0580,,
0.870,0.870,,805141588.878,,-2.701,17.54,0.5,0.1671,0.8440,0.8440,0.2174,0.1700,-0.1220,-0.0590,,
0.875,0.875,,805141588.878,,-2.701,17.54,0.5,0.1672,0.8440,0.8440,0.2463,0.2060,-0.1200,-0.0620,,
0.880,0.880,,805141588.878,,-2.701,17.54,0.5,0.1760,0.8370,0.8370,0.2724,0.2330,-0.1230,-0.0690,,
0.885,0.885,,805141588.878,,-2.701,17.54,0.5,0.1761,0.8370,0.8370,0.2944,0.2510,-0.1290,-0.0840,,
0.890,0.890,,805141588.878,,-2.701,17.54,0.5,0.1879,0.8230,0.8230,0.3105,0.2630,-0.1350,-0.0950,,
0.895,0.895,,805141588.878,,-2.701,17.54,0.5,0.1893,0.8220,0.8220,0.3425,0.2840,-0.1500,-0.1190,,
0.900,0.900,,805141588.878,,-2.701,17.54,0.5,0.2076,0.7980,0.7980,0.3946,0.3140,-0.1820,-0.1550,,
0.905,0.905,,805141588.878,,-2.701,17.54,0.5,0.2076,0.7980,0.7980,0.4247,0.3250,-0.2210,-0.1610,,
0.910,0.910,,805141588.878,,-2.701,17.54,0.5,0.2113,0.7930,0.7930,0.4130,0.3010,-0.2480,-0.1360,,
0.915,0.915,,805141588.878,,-2.701,17.54,0.5,0.2109,0.7930,0.7930,0.3536,0.2480,-0.2400,-0.0770,,
0.920,0.920,,805141588.878,,-2.701,17.54,0.5,0.2024,0.8010,0.8010,0.2756,0.1820,-0.2070,-0.0010,,
0.925,0.925,,805141588.878,,-2.701,17.54,0.5,0.2022,0.8010,0.8010,0.2186,0.1220,-0.1580,0.0890,,
0.930,0.930,,805141588.878,,-2.701,17.54,0.5,0.1946,0.8120,0.8120,0.2179,0.0690,-0.1130,0.1730,,
0.935,0.935,,805141588.878,,-2.701,17.54,0.5,0.1943,0.8120,0.8120,0.2574,0.0310,-0.0790,0.2430,,
0.940,0.940,,805141588.878,,-2.701,17.54,0.5,0.1754,0.8440,0.8440,0.2996,0.0140,-0.0560,0.2940,,
0.945,0.945,,805141588.878,,-2.701,17.54,0.5,0.1756,0.8440,0.8440,0.3370,0.0200,-0.0540,0.3320,,
0.950,0.950,,805141588.878,,-2.701,17.54,0.5,0.1487,0.8830,0.8830,0.3601,0.0380,-0.0710,0.3510,,
0.955,0.955,,805141588.878,,-2.701,17.54,0.5,0.1493,0.8820,0.8820,0.2999,0.0790,-0.0900,0.2750,,
0.960,0.960,,805141588.878,,-2.701,17.54,0.5,0.1005,0.9280,0.9280,0.2535,0.2170,-0.1030,-0.0810,,
0.965,0.965,,805141588.878,,-2.701,17.54,0.5,0.1007,0.9270,0.9270,0.5747,0.2810,-0.3540,-0.3550,,
0.970,0.970,,805141588.878,,-2.701,17.54,0.5,0.0695,0.9770,0.9770,0.6926,0.2800,-0.5030,-0.3850,,
0.975,0.975,,805141588.878,,-2.701,17.54,0.5,0.0686,0.9770,0.9770,0.6925,0.3370,-0.5500,-0.2520,,
0.980,0.980,,805141588.878,,-2.701,17.54,0.5,0.1564,0.9450,0.9450,0.6908,0.4180,-0.5500,0.0060,,
0.985,0.985,,805141588.878,,-2.701,17.54,0.5,0.1594,0.9440,0.9440,0.7441,0.4610,-0.5250,0.2560,,
0.990,0.990,,805141588.878,,-2.701,17.54,0.5,0.1749,1.0030,1.0030,0.7525,0.4510,-0.4650,0.3830,,
0.995,0.995,,805141588.878,,-2.701,17.54,0.5,0.1780,1.0030,1.0030,0.6735,0.4110,-0.3920,0.3620,,
1.000,1.000,,805141588.878,,-2.701,17.54,0.5,0.0250,1.0090,1.0090,0.5457,0.3500,-0.3430,0.2400,,
1.005,1.005,,805141588.878,,-2.701,17.54,0.5,0.0257,1.0090,1.0090,0.4332,0.2950,-0.3030,0.0940,,
1.010,1.010,,805141588.878,,-2.701,17.54,0.5,0.1369,0.9680,0.9680,0.3827,0.2740,-0.2670,-0.0110,,
1.015,1.015,,805141588.878,,-2.701,17.54,0.5,0.1356,0.9680,0.9680,0.3647,0.2810,-0.2270,-0.0500,,
1.020,1.020,,805141588.878,,-2.701,17.54,0.5,0.1309,0.9670,0.9670,0.3677,0.3100,-0.1940,-0.0380,,
1.025,1.025,,805141588.878,,-2.701,17.54,0.5,0.1292,0.9670,0.9670,0.4102,0.3700,-0.1770,-0.0020,,
1.030,1.030,,805141588.878,,-2.701,17.54,0.5,0.0626,0.9770,0.9770,0.4757,0.4400,-0.1790,0.0250,,
1.035,1.035,,805141588.878,,-2.701,17.54,0.5,0.0630,0.9770,0.9770,0.5638,0.5310,-0.1870,0.0300,,
1.040,1.040,,805141588.878,,-2.701,17.54,0.5,0.1239,0.9800,0.9800,0.6683,0.6360,-0.2050,0.0110,,
1.045,1.045,,805141588.878,,-2.701,17.54,0.5,0.1278,0.9800,0.9800,0.7757,0.7430,-0.2220,-0.0190,,
1.050,1.050,,805141588.878,,-2.701,17.54,0.5,0.1777,0.9600,0.9600,0.8849,0.8550,-0.2230,-0.0480,,
1.055,1.055,,805141588.878,,-2.701,17.54,0.5,0.1825,0.9600,0.9600,0.9817,0.9560,-0.2110,-0.0730,,
1.060,1.060,,805141588.878,,-2.701,17.54,0.5,0.2053,0.9310,0.9310,1.0559,1.0350,-0.1900,-0.0870,,
1.065,1.065,,805141588.878,,-2.701,17.54,0.5,0.2099,0.9300,0.9300,1.1064,1.0890,-0.1640,-0.1060,,
1.070,1.070,,805141588.878,,-2.701,17.54,0.5,0.2141,0.9040,0.9040,1.1096,1.0930,-0.1390,-0.1310,,
1.075,1.075,,805141588.878,,-2.701,17.54,0.5,0.2181,0.9040,0.9040,1.0643,1.0450,-0.1160,-0.1650,,
1.080,1.080,,805141588.878,,-2.701,17.54,0.5,0.1939,0.9130,0.9130,1.0120,0.9880,-0.0870,-0.2010,,
1.085,1.085,,805141588.878,,-2.701,17.54,0.5,0.1970,0.9130,0.9130,0.9873,0.9570,-0.0430,-0.2390,,
1.090,1.090,,805141588.878,,-2.701,17.54,0.5,0.1427,1.0150,1.0150,1.0093,0.9710,0.0140,-0.2750,,
1.095,1.095,,805141588.878,,-2.701,17.54,0.5,0.1443,1.0150,1.0150,1.0627,1.0130,0.0680,-0.3140,,
1.100,1.100,,805141588.878,,-2.701,17.54,0.5,0.2412,1.1780,1.1780,1.1129,1.0480,0.1160,-0.3560,,
1.105,1.105,,805141588.878,,-2.701,17.54,0.5,0.2396,1.1780,1.1780,1.1341,1.0530,0.1540,-0.3920,,
1.110,1.110,,805141588.878,,-2.701,17.54,0.5,0.3176,1.2490,1.2490,1.1521,1.0520,0.1980,-0.4260,,
1.115,1.115,,805141588.878,,-2.701,17.54,0.5,0.3152,1.2490,1.2490,1.1883,1.0740,0.2290,-0.4540,,
1.120,1.120,,805141588.878,,-2.701,17.54,0.5,0.2818,1.2270,1.2270,1.2426,1.1260,0.2310,-0.4720,,
1.125,1.125,,805141588.878,,-2.701,17.54,0.5,0.2792,1.2270,1.2270,1.3165,1.2090,0.2030,-0.4800,,
1.130,1.130,,805141588.878,,-2.701,17.54,0.5,0.2334,1.2150,1.2150,1.4089,1.3160,0.1600,-0.4770,,
1.135,1.135,,805141588.878,,-2.701,17.54,0.5,0.2321,1.2160,1.2160,1.4949,1.4170,0.1230,-0.4600,,
1.140,1.140,,805141588.878,,-2.701,17.54,0.5,0.1882,1.1850,1.1850,1.5593,1.4950,0.0850,-0.4350,,
1.145,1.145,,805141588.878,,-2.701,17.54,0.5,0.1883,1.1850,1.1850,1.5970,1.5450,0.0570,-0.4000,,
1.150,1.150,,805141588.878,,-2.701,17.54,0.5,0.1055,1.0920,1.0920,1.6104,1.5690,0.0460,-0.3600,,
1.155,1.155,,805141588.878,,-2.701,17.54,0.5,0.1091,1.0930,1.0930,1.5958,1.5620,0.0540,-0.3220,,
1.160,1.160,,805141588.878,,-2.701,17.54,0.5,0.0767,0.9760,0.9760,1.5515,1.5250,0.0460,-0.2820,,
1.165,1.165,,805141589.880,,-2.688,17.54,0.5,0.0816,0.9760,0.9760,1.4546,1.4340,0.0210,-0.2430,,
1.170,1.170,,805141589.880,,-2.688,17.54,0.5,0.1495,0.8850,0.8850,1.3095,1.2930,0.0010,-0.2070,,
1.175,1.175,,805141589.880,,-2.688,17.54,0.5,0.1507,0.8850,0.8850,1.1556,1.1430,0.0180,-0.1690,,
1.180,1.180,,805141589.880,,-2.688,17.54,0.5,0.1887,0.8710,0.8710,1.0207,1.0100,0.0710,-0.1290,,
1.185,1.185,,805141589.880,,-2.688,17.54,0.5,0.1886,0.8710,0.8710,0.9106,0.8960,0.1340,-0.0920,,
1.190,1.190,,805141589.880,,-2.688,17.54,0.5,0.2091,0.9810,0.9810,0.8045,0.7780,0.1960,-0.0590,,
1.195,1.195,,805141589.880,,-2.688,17.54,0.5,0.2078,0.9820,0.9820,0.6917,0.6410,0.2570,-0.0390,,
1.200,1.200,,805141589.880,,-2.688,17.54,0.5,0.2802,1.0790,1.0790,0.6072,0.5120,0.3230,-0.0470,,
1.205,1.205,,805141589.880,,-2.688,17.54,0.5,0.2809,1.0800,1.0800,0.5724,0.4180,0.3830,-0.0790,,
1.210,1.210,,805141589.880,,-2.688,17.54,0.5,0.3433,1.1580,1.1580,0.5846,0.3680,0.4350,-0.1310,,
1.215,1.215,,805141589.880,,-2.688,17.54,0.5,0.3439,1.1580,1.1580,0.6258,0.3640,0.4730,-0.1880,,
1.220,1.220,,805141589.880,,-2.688,17.54,0.5,0.4066,1.2480,1.2480,0.6709,0.3860,0.4920,-0.2430,,
1.225,1.225,,805141589.880,,-2.688,17.54,0.5,0.4075,1.2480,1.2480,0.7032,0.4190,0.4870,-0.2860,,
1.230,1.230,,805141589.880,,-2.688,17.54,0.5,0.4047,1.2700,1.2700,0.7183,0.4450,0.4670,-0.3160,,
1.235,1.235,,805141589.880,,-2.688,17.54,0.5,0.4067,1.2710,1.2710,0.7264,0.4620,0.4480,-0.3370,,
1.240,1.240,,805141589.880,,-2.688,17.54,0.5,0.3376,1.2220,1.2220,0.7362,0.4670,0.4440,-0.3560,,
1.245,1.245,,805141589.880,,-2.688,17.54,0.5,0.3398,1.2230,1.2230,0.7162,0.4520,0.4180,-0.3660,,
1.250,1.250,,805141589.880,,-2.688,17.54,0.5,0.2650,1.1470,1.1470,0.6728,0.4120,0.3830,-0.3690,,
1.255,1.255,,805141589.880,,-2.688,17.54,0.5,0.2669,1.1470,1.1470,0.6232,0.3690,0.3450,-0.3650,,
1.260,1.260,,805141589.880,,-2.688,17.54,0.5,0.2002,1.0780,1.0780,0.5723,0.3190,0.3180,-0.3530,,
1.265,1.265,,805141589.880,,-2.688,17.54,0.5,0.2024,1.0790,1.0790,0.5215,0.2520,0.3070,-0.3380,,
1.270,1.270,,805141589.880,,-2.688,17.54,0.5,0.1777,1.0750,1.0750,0.4646,0.1630,0.2990,-0.3160,,
1.275,1.275,,805141589.880,,-2.688,17.54,0.5,0.1790,1.0750,1.0750,0.4266,0.0740,0.3050,-0.2890,,
1.280,1.280,,805141589.880,,-2.688,17.54,0.5,0.2071,1.1170,1.1170,0.4013,0.0120,0.3020,-0.2640,,
1.285,1.285,,805141589.880,,-2.688,17.54,0.5,0.2077,1.1170,1.1170,0.3633,-0.0370,0.2720,-0.2380,,
1.290,1.290,,805141589.880,,-2.688,17.54,0.5,0.2512,1.1850,1.1850,0.3147,-0.0780,0.2220,-0.2090,,
1.295,1.295,,805141589.880,,-2.688,17.54,0.5,0.2515,1.1850,1.1850,0.2664,-0.1080,0.1640,-0.1800,,
1.300,1.300,,805141589.880,,-2.688,17.54,0.5,0.2800,1.2510,1.2510,0.2133,-0.1080,0.0990,-0.1550,,
1.305,1.305,,805141589.880,,-2.688,17.54,0.5,0.2804,1.2510,1.2510,0.1480,-0.0860,0.0100,-0.1200,,
1.310,1.310,,805141589.880,,-2.688,17.54,0.5,0.2987,1.2930,1.2930,0.1173,-0.0350,-0.0890,-0.0680,,
1.315,1.315,,805141589.880,,-2.688,17.54,0.5,0.2987,1.2930,1.2930,0.1983,0.0410,-0.1940,0.0030,,
1.320,1.320,,805141589.880,,-2.688,17.54,0.5,0.2863,1.2850,1.2850,0.3355,0.1170,-0.3030,0.0840,,
1.325,1.325,,805141589.880,,-2.688,17.54,0.5,0.2864,1.2850,1.2850,0.4761,0.1760,-0.4080,0.1710,,
1.330,1.330,,805141589.880,,-2.688,17.54,0.5,0.2657,1.2590,1.2590,0.5916,0.1910,-0.4980,0.2560,,
1.335,1.335,,805141589.880,,-2.688,17.54,0.5,0.2664,1.2590,1.2590,0.6590,0.1480,-0.5550,0.3230,,
1.340,1.340,,805141589.880,,-2.688,17.54,0.5,0.2097,1.1980,1.1980,0.6897,0.0740,-0.5780,0.3690,,
1.345,1.345,,805141589.880,,-2.688,17.54,0.5,0.2086,1.1970,1.1970,0.7165,-0.0580,-0.5930,0.3980,,
1.350,1.350,,805141589.880,,-2.688,17.54,0.5,0.1659,1.1230,1.1230,0.7556,-0.2370,-0.5810,0.4210,,
1.355,1.355,,805141589.880,,-2.688,17.54,0.5,0.1638,1.1230,1.1230,0.8138,-0.4170,-0.5380,0.4460,,
1.360,1.360,,805141589.880,,-2.688,17.54,0.5,0.2015,1.0530,1.0530,0.8917,-0.5770,-0.4940,0.4670,,
1.365,1.365,,805141589.880,,-2.688,17.54,0.5,0.2000,1.0520,1.0520,0.9834,-0.7200,-0.4600,0.4870,,
1.370,1.370,,805141589.880,,-2.688,17.54,0.5,0.2635,1.0990,1.0990,1.0817,-0.8490,-0.4350,0.5100,,
1.375,1.375,,805141589.880,,-2.688,17.54,0.5,0.2623,1.0980,1.0980,1.1609,-0.9410,-0.4220,0.5330,,
1.380,1.380,,805141589.880,,-2.688,17.54,0.5,0.2834,1.1610,1.1610,1.2237,-1.0010,-0.4250,0.5610,,
1.385,1.385,,805141589.880,,-2.688,17.54,0.5,0.2841,1.1610,1.1610,1.2663,-1.0220,-0.4500,0.5970,,
1.390,1.390,,805141589.880,,-2.688,17.54,0.5,0.2845,1.2250,1.2250,1.2919,-1.0070,-0.4980,0.6380,,
1.395,1.395,,805141589.880,,-2.688,17.54,0.5,0.2848,1.2240,1.2240,1.3178,-0.9720,-0.5630,0.6890,,
1.400,1.400,,805141589.880,,-2.688,17.54,0.5,0.2667,1.2380,1.2380,1.3490,-0.9240,-0.6340,0.7510,,
1.405,1.405,,805141589.880,,-2.688,17.54,0.5,0.2675,1.2370,1.2370,1.3764,-0.8610,-0.6980,0.8160,,
1.410,1.410,,805141589.880,,-2.688,17.54,0.5,0.2232,1.1990,1.1990,1.4163,-0.8090,-0.7550,0.8840,,
1.415,1.415,,805141589.880,,-2.688,17.54,0.5,0.2248,1.1980,1.1980,1.4606,-0.7740,-0.7960,0.9490,,
1.420,1.420,,805141589.880,,-2.688,17.54,0.5,0.1545,1.1310,1.1310,1.4916,-0.7480,-0.8120,1.0030,,
1.425,1.425,,805141589.880,,-2.688,17.54,0.5,0.1562,1.1300,1.1300,1.5214,-0.7400,-0.8190,1.0470,,
1.430,1.430,,805141589.880,,-2.688,17.54,0.5,0.0830,1.0490,1.0490,1.5537,-0.7530,-0.8250,1.0800,,
1.435,1.435,,805141589.880,,-2.688,17.54,0.5,0.0849,1.0480,1.0480,1.5853,-0.7900,-0.8240,1.1000,,
1.440,1.440,,805141589.880,,-2.688,17.54,0.5,0.1013,0.9600,0.9600,1.6128,-0.8470,-0.8140,1.1050,,
1.445,1.445,,805141589.880,,-2.688,17.54,0.5,0.1035,0.9590,0.9590,1.6445,-0.9270,-0.7970,1.1000,,
1.450,1.450,,805141589.880,,-2.688,17.54,0.5,0.1463,0.9090,0.9090,1.6765,-1.0140,-0.7710,1.0900,,
1.455,1.455,,805141589.880,,-2.688,17.54,0.5,0.1477,0.9090,0.9090,1.7050,-1.0870,-0.7390,1.0860,,
1.460,1.460,,805141589.880,,-2.688,17.54,0.5,0.1738,0.8610,0.8610,1.7239,-1.1290,-0.7180,1.0870,,
1.465,1.465,,805141589.880,,-2.688,17.54,0.5,0.1749,0.8610,0.8610,1.7361,-1.1500,-0.7110,1.0890,,
1.470,1.470,,805141589.880,,-2.688,17.54,0.5,0.1632,0.8490,0.8490,1.7507,-1.1790,-0.7130,1.0800,,
1.475,1.475,,805141589.880,,-2.688,17.54,0.5,0.1637,0.8490,0.8490,1.7573,-1.2090,-0.7180,1.0540,,
1.480,1.480,,805141589.880,,-2.688,17.54,0.5,0.1532,0.8550,0.8550,1.7440,-1.2210,-0.7200,1.0160,,
1.485,1.485,,805141589.880,,-2.688,17.54,0.5,0.1512,0.8550,0.8550,1.7220,-1.2130,-0.7250,0.9840,,
1.490,1.490,,805141589.880,,-2.688,17.54,0.5,0.1590,0.8600,0.8600,1.7000,-1.1930,-0.7330,0.9640,,
1.495,1.495,,805141589.880,,-2.688,17.54,0.5,0.1560,0.8600,0.8600,1.6796,-1.1700,-0.7350,0.9550,,
1.500,1.500,,805141589.880,,-2.688,17.54,0.5,0.1449,0.8730,0.8730,1.6594,-1.1490,-0.7260,0.9520,,
1.505,1.505,,805141589.880,,-2.688,17.54,0.5,0.1416,0.8730,0.8730,1.6401,-1.1390,-0.7000,0.9500,,
1.510,1.510,,805141589.880,,-2.688,17.54,0.5,0.1461,0.8620,0.8620,1.6182,-1.1340,-0.6700,0.9400,,
1.515,1.515,,805141589.880,,-2.688,17.54,0.5,0.1443,0.8620,0.8620,1.6019,-1.1450,-0.6320,0.9250,,
1.520,1.520,,805141589.880,,-2.688,17.54,0.5,0.1644,0.8420,0.8420,1.5748,-1.1530,-0.5790,0.9030,,
1.525,1.525,,805141589.880,,-2.688,17.54,0.5,0.1633,0.8420,0.8420,1.5334,-1.1500,-0.5230,0.8690,,
1.530,1.530,,805141589.880,,-2.688,17.54,0.5,0.1900,0.8270,0.8270,1.4820,-1.1350,-0.4610,0.8340,,
1.535,1.535,,805141589.880,,-2.688,17.54,0.5,0.1886,0.8270,0.8270,1.4173,-1.1020,-0.3970,0.7980,,
1.540,1.540,,805141589.880,,-2.688,17.54,0.5,0.2254,0.8120,0.8120,1.3454,-1.0620,-0.3350,0.7550,,
1.545,1.545,,805141589.880,,-2.688,17.54,0.5,0.2231,0.8130,0.8130,1.2705,-1.0160,-0.2710,0.7130,,
1.550,1.550,,805141589.880,,-2.688,17.54,0.5,0.2574,0.8000,0.8000,1.1895,-0.9670,-0.2070,0.6610,,
1.555,1.555,,805141589.880,,-2.688,17.54,0.5,0.2554,0.8000,0.8000,1.1066,-0.9170,-0.1500,0.6010,,
1.560,1.560,,805141589.880,,-2.688,17.54,0.5,0.2840,0.7860,0.7860,1.0240,-0.8680,-0.1050,0.5330,,
1.565,1.565,,805141589.880,,-2.688,17.54,0.5,0.2816,0.7870,0.7870,0.9619,-0.8390,-0.0780,0.4640,,
1.570,1.570,,805141589.880,,-2.688,17.54,0.5,0.2900,0.7830,0.7830,0.9166,-0.8300,-0.0550,0.3850,,
1.575,1.575,,805141589.880,,-2.688,17.54,0.5,0.2873,0.7840,0.7840,0.8835,-0.8300,-0.0330,0.3010,,
1.580,1.580,,805141589.880,,-2.688,17.54,0.5,0.2582,0.7970,0.7970,0.8553,-0.8240,-0.0100,0.2290,,
1.585,1.585,,805141589.880,,-2.688,17.54,0.5,0.2555,0.7980,0.7980,0.8282,-0.8090,0.0110,0.1770,,
1.590,1.590,,805141589.880,,-2.688,17.54,0.5,0.1879,0.8350,0.8350,0.8032,-0.7890,0.0260,0.1480,,
1.595,1.595,,805141589.880,,-2.688,17.54,0.5,0.1863,0.8350,0.8350,0.7904,-0.7790,0.0270,0.1310,,
1.600,1.600,,805141589.880,,-2.688,17.54,0.5,0.1305,0.8730,0.8730,0.7681,-0.7600,0.0300,0.1070,,
1.605,1.605,,805141589.880,,-2.688,17.54,0.5,0.1296,0.8730,0.8730,0.7397,-0.7360,0.0300,0.0680,,
1.610,1.610,,805141589.880,,-2.688,17.54,0.5,0.1191,0.8880,0.8880,0.7123,-0.7110,0.0370,0.0230,,
1.615,1.615,,805141589.880,,-2.688,17.54,0.5,0.1180,0.8890,0.8890,0.6832,-0.6810,0.0510,-0.0190,,
1.620,1.620,,805141589.880,,-2.688,17.54,0.5,0.1166,0.8870,0.8870,0.6535,-0.6470,0.0760,-0.0520,,
1.625,1.625,,805141589.880,,-2.688,17.54,0.5,0.1161,0.8870,0.8870,0.6082,-0.5930,0.1090,-0.0800,,
1.630,1.630,,805141589.880,,-2.688,17.54,0.5,0.1163,0.8920,0.8920,0.5459,-0.5130,0.1530,-0.1070,,
1.635,1.635,,805141589.880,,-2.688,17.54,0.5,0.1155,0.8920,0.8920,0.4844,-0.4230,0.1950,-0.1330,,
1.640,1.640,,805141589.880,,-2.688,17.54,0.5,0.1211,0.9100,0.9100,0.4427,-0.3400,0.2320,-0.1630,,
1.645,1.645,,805141589.880,,-2.688,17.54,0.5,0.1200,0.9100,0.9100,0.4224,-0.2640,0.2590,-0.2040,,
1.650,1.650,,805141589.880,,-2.688,17.54,0.5,0.1201,0.9270,0.9270,0.4124,-0.1830,0.2740,-0.2480,,
1.655,1.655,,805141589.880,,-2.688,17.54,0.5,0.1194,0.9270,0.9270,0.4077,-0.0810,0.2850,-0.2800,,
1.660,1.660,,805141589.880,,-2.688,17.54,0.5,0.0844,0.9740,0.9740,0.4174,0.0270,0.2890,-0.3000,,
1.665,1.665,,805141589.880,,-2.688,17.54,0.5,0.0853,0.9740,0.9740,0.4364,0.1140,0.2830,-0.3120,,
1.670,1.670,,805141589.880,,-2.688,17.54,0.5,0.0810,1.0580,1.0580,0.4568,0.1710,0.2810,-0.3170,,
1.675,1.675,,805141589.880,,-2.688,17.54,0.5,0.0808,1.0580,1.0580,0.4708,0.1960,0.2820,-0.3220,,
1.680,1.680,,805141589.880,,-2.688,17.54,0.5,0.1361,1.0960,1.0960,0.4879,0.2130,0.2950,-0.3250,,
1.685,1.685,,805141589.880,,-2.688,17.54,0.5,0.1352,1.0960,1.0960,0.5117,0.2360,0.3150,-0.3270,,
1.690,1.690,,805141589.880,,-2.688,17.54,0.5,0.1834,1.1100,1.1100,0.5361,0.2650,0.3350,-0.3240,,
1.695,1.695,,805141589.880,,-2.688,17.54,0.5,0.1823,1.1100,1.1100,0.5542,0.2880,0.3480,-0.3210,,
1.700,1.700,,805141589.880,,-2.688,17.54,0.5,0.2302,1.1320,1.1320,0.5645,0.2960,0.3630,-0.3150,,
1.705,1.705,,805141589.880,,-2.688,17.54,0.5,0.2279,1.1320,1.1320,0.5797,0.2940,0.3870,-0.3160,,
1.710,1.710,,805141589.880,,-2.688,17.54,0.5,0.2520,1.1310,1.1310,0.6004,0.2850,0.4190,-0.3220,,
