t,motionRel,baroRel,absAltRel,relAlt,absAlt,absAltAcc,absAltPrec,accelMag,vertG,signedLoadG,rotMag,gx,gy,gz,speed,baro
0.000,0.000,,,,,,,0.0706,0.9340,0.9340,0.0921,0.0590,-0.0630,0.0320,,
0.020,0.020,,,,,,,0.0576,0.9530,0.9530,0.1081,0.0550,-0.0850,0.0380,,
0.040,0.040,,,,,,,0.0190,1.0180,1.0180,0.0408,0.0200,-0.0220,0.0280,,
0.060,0.060,,,,,,,0.0409,1.0170,1.0170,0.0516,-0.0440,-0.0140,-0.0230,,
0.080,0.080,,,,,,,0.0361,1.0090,1.0090,0.0671,-0.0440,-0.0080,-0.0500,,
0.100,0.100,,,,,,,0.0124,0.9970,0.9970,0.0178,0.0050,0.0020,-0.0170,,
0.120,0.120,,,,,,,0.0303,0.9750,0.9750,0.0282,0.0100,-0.0230,-0.0130,,
0.140,0.140,,,,,,,0.0068,1.0030,1.0030,0.0065,0.0040,-0.0050,-0.0010,,
0.160,0.160,,,,,,,0.0135,0.9900,0.9900,0.0220,0.0120,-0.0120,0.0140,,
0.180,0.180,,,,,,,0.0160,0.9860,0.9860,0.0177,0.0120,-0.0050,0.0120,,
0.200,0.200,,,,,,,0.0081,0.9980,0.9980,0.1164,-0.0160,-0.0080,-0.1150,,
0.220,0.220,,,,,,,0.0404,1.0140,1.0140,0.1142,-0.0010,0.1110,-0.0270,,
0.240,0.240,,,,,,,0.0238,1.0060,1.0060,0.0628,0.0160,0.0330,-0.0510,,
0.260,0.260,,,,,,,0.0164,0.9920,0.9920,0.0367,-0.0040,0.0060,-0.0360,,
0.280,0.280,,,,,,,0.0189,0.9860,0.9860,0.0441,0.0070,-0.0070,-0.0430,,
0.300,0.300,,,,,,,0.0169,0.9900,0.9900,0.0389,0.0070,-0.0130,-0.0360,,
0.320,0.320,,,,,,,0.0262,1.0260,1.0260,0.0514,-0.0050,0.0510,0.0040,,
0.340,0.340,,,,,,,0.0153,1.0000,1.0000,0.0377,0.0090,0.0210,0.0300,,
0.360,0.360,,,,,,,0.0432,0.9670,0.9670,0.0553,-0.0060,-0.0550,-0.0010,,
0.380,0.380,,,,,,,0.0365,0.9820,0.9820,0.0520,0.0360,-0.0060,0.0370,,
0.400,0.400,,,,,,,0.0262,1.0150,1.0150,0.0519,0.0230,0.0440,0.0150,,
0.420,0.420,,,,,,,0.0234,1.0070,1.0070,0.0258,0.0110,0.0170,-0.0160,,
0.440,0.440,,,,,,,0.0096,0.9920,0.9920,0.0703,-0.0640,-0.0220,-0.0190,,
0.460,0.460,,,,,,,0.0130,0.9920,0.9920,0.0285,-0.0140,0.0190,0.0160,,
0.480,0.480,,,,,,,0.0187,0.9900,0.9900,0.0366,-0.0030,-0.0060,0.0360,,
0.500,0.500,,,,,,,0.0257,0.9820,0.9820,0.0546,0.0120,0.0050,0.0530,,
0.665,0.665,,,,,,,0.0230,1.0030,1.0030,0.0514,0.0030,-0.0180,-0.0480,,
0.670,0.670,,,,,,,0.0117,1.0000,1.0000,0.0490,0.0110,-0.0160,-0.0450,,
0.675,0.675,,,,,,,0.0117,1.0000,1.0000,0.0482,0.0140,-0.0140,-0.0440,,
0.680,0.680,,,,,,,0.0046,0.9960,0.9960,0.0475,0.0070,-0.0190,-0.0430,,
0.685,0.685,,,,,,,0.0046,0.9960,0.9960,0.0521,-0.0040,-0.0260,-0.0450,,
0.690,0.690,,,,,,,0.0091,0.9930,0.9930,0.0604,-0.0220,-0.0350,-0.0440,,
0.695,0.695,,,,,,,0.0091,0.9930,0.9930,0.0742,-0.0370,-0.0460,-0.0450,,
0.700,0.700,,,,,,,0.0182,0.9850,0.9850,0.0817,-0.0470,-0.0520,-0.0420,,
0.705,0.705,,,,,,,0.0182,0.9850,0.9850,0.0778,-0.0400,-0.0580,-0.0330,,
0.710,0.710,,,,,,,0.0267,0.9760,0.9760,0.0621,-0.0090,-0.0590,-0.0170,,
0.715,0.715,,,,,,,0.0263,0.9760,0.9760,0.0695,0.0360,-0.0590,-0.0070,,
0.720,0.720,,,,,,,0.0139,0.9890,0.9890,0.0767,0.0570,-0.0510,-0.0060,,
0.725,0.725,,,,,,,0.0139,0.9890,0.9890,0.0616,0.0520,-0.0330,0.0000,,
0.730,0.730,,,,,,,0.0168,1.0100,1.0100,0.0406,0.0360,-0.0180,0.0050,,
0.735,0.735,,,,,,,0.0168,1.0100,1.0100,0.0247,0.0190,-0.0090,0.0130,,
0.740,0.740,,,,,,,0.0117,1.0000,1.0000,0.0276,0.0200,-0.0060,0.0180,,
0.745,0.745,,,,,,,0.0117,1.0000,1.0000,0.0332,0.0290,-0.0020,0.0160,,
0.750,0.750,,,,,,,0.0155,1.0000,1.0000,0.0416,0.0370,0.0020,0.0190,,
0.755,0.755,,,,,,,0.0155,1.0000,1.0000,0.0465,0.0400,0.0060,0.0230,,
0.760,0.760,,,,,,,0.0160,1.0050,1.0050,0.0454,0.0370,0.0080,0.0250,,
0.765,0.765,,,,,,,0.0157,1.0040,1.0040,0.0454,0.0350,0.0070,0.0280,,
0.770,0.770,,,,,,,0.0100,0.9990,0.9990,0.0408,0.0320,0.0040,0.0250,,
0.775,0.775,,,,,,,0.0102,0.9980,0.9980,0.0362,0.0280,0.0000,0.0230,,
0.780,0.780,,,,,,,0.0090,1.0010,1.0010,0.0295,0.0190,-0.0050,0.0220,,
0.785,0.785,,,,,,,0.0090,1.0010,1.0010,0.0281,0.0150,-0.0090,0.0220,,
0.790,0.790,,,,,,,0.0113,1.0000,1.0000,0.0254,0.0160,-0.0100,0.0170,,
0.795,0.795,,,,,,,0.0113,1.0000,1.0000,0.0258,0.0170,-0.0160,0.0110,,
0.800,0.800,,,,,,,0.0117,0.9930,0.9930,0.0351,0.0250,-0.0220,0.0110,,
0.805,0.805,,,,,,,0.0124,0.9920,0.9920,0.0421,0.0310,-0.0270,0.0090,,
0.810,0.810,,,,,,,0.0153,0.9920,0.9920,0.0448,0.0310,-0.0310,0.0090,,
0.815,0.815,,,,,,,0.0153,0.9920,0.9920,0.0318,0.0160,-0.0270,0.0050,,
0.820,0.820,,,,,,,0.0103,0.9990,0.9990,0.0197,-0.0080,-0.0180,0.0000,,
0.825,0.825,,,,,,,0.0103,0.9990,0.9990,0.0236,-0.0230,-0.0010,0.0050,,
0.830,0.830,,,,,,,0.0022,1.0000,1.0000,0.0291,-0.0190,0.0170,0.0140,,
0.835,0.835,,,,,,,0.0022,1.0000,1.0000,0.0384,-0.0070,0.0320,0.0200,,
0.840,0.840,,,,,,,0.0065,1.0050,1.0050,0.0539,0.0040,0.0470,0.0260,,
0.845,0.845,,,,,,,0.0065,1.0050,1.0050,0.0668,0.0160,0.0570,0.0310,,
0.850,0.850,,,,,,,0.0098,1.0000,1.0000,0.0661,0.0210,0.0550,0.0300,,
0.855,0.855,,,,,,,0.0098,1.0000,1.0000,0.0506,0.0100,0.0440,0.0230,,
0.860,0.860,,,,,,,0.0160,0.9890,0.9890,0.0370,0.0000,0.0290,0.0230,,
0.865,0.865,,,,,,,0.0164,0.9890,0.9890,0.0242,-0.0090,0.0120,0.0190,,
0.870,0.870,,,,,,,0.0203,0.9800,0.9800,0.0172,-0.0020,-0.0060,0.0160,,
0.875,0.875,,,,,,,0.0203,0.9800,0.9800,0.0235,0.0110,-0.0170,0.0120,,
0.881,0.880,,,,,,,0.0178,0.9840,0.9840,0.0241,0.0140,-0.0190,0.0050,,
0.886,0.885,,,,,,,0.0178,0.9840,0.9840,0.0162,0.0060,-0.0150,-0.0010,,
0.891,0.891,,,,,,,0.0162,0.9930,0.9930,0.0124,0.0080,-0.0090,0.0030,,
0.896,0.896,,,,,,,0.0162,0.9930,0.9930,0.0218,0.0200,-0.0070,0.0050,,
0.901,0.901,,,,,,,0.0200,0.9960,0.9960,0.0310,0.0290,-0.0110,0.0010,,
0.906,0.906,,,,,,,0.0200,0.9960,0.9960,0.0227,0.0220,-0.0040,-0.0040,,
0.911,0.911,,,,,,,0.0169,1.0100,1.0100,0.0114,-0.0020,0.0050,-0.0100,,
0.916,0.916,,,,,,,0.0169,1.0100,1.0100,0.0249,-0.0200,0.0100,-0.0110,,
0.921,0.921,,,,,,,0.0134,1.0080,1.0080,0.0310,-0.0270,0.0080,-0.0130,,
0.926,0.926,,,,,,,0.0140,1.0090,1.0090,0.0287,-0.0230,0.0060,-0.0160,,
0.931,0.931,,,,,,,0.0092,1.0060,1.0060,0.0356,-0.0260,0.0080,-0.0230,,
0.936,0.936,,,,,,,0.0092,1.0060,1.0060,0.0440,-0.0340,0.0100,-0.0260,,
0.941,0.941,,,,,,,0.0091,1.0000,1.0000,0.0441,-0.0380,0.0080,-0.0210,,
0.946,0.946,,,,,,,0.0091,1.0000,1.0000,0.0369,-0.0310,-0.0010,-0.0200,,
0.951,0.951,,,,,,,0.0177,0.9830,0.9830,0.0293,-0.0170,-0.0130,-0.0200,,
0.956,0.956,,,,,,,0.0177,0.9830,0.9830,0.0309,-0.0050,-0.0200,-0.0230,,
0.961,0.961,,,,,,,0.0196,0.9810,0.9810,0.0343,-0.0040,-0.0220,-0.0260,,
0.966,0.966,,,,,,,0.0196,0.9810,0.9810,0.0310,-0.0050,-0.0190,-0.0240,,
0.971,0.971,,,,,,,0.0197,0.9830,0.9830,0.0315,-0.0020,-0.0190,-0.0250,,
0.976,0.976,,,,,,,0.0197,0.9830,0.9830,0.0293,0.0020,-0.0180,-0.0230,,
0.981,0.981,,,,,,,0.0130,0.9880,0.9880,0.0307,0.0100,-0.0190,-0.0220,,
0.986,0.986,,,,,,,0.0130,0.9880,0.9880,0.0335,0.0110,-0.0180,-0.0260,,
0.991,0.991,,,,,,,0.0054,0.9950,0.9950,0.0369,0.0110,-0.0200,-0.0290,,
0.996,0.996,,,,,,,0.0054,0.9950,0.9950,0.0400,0.0160,-0.0210,-0.0300,,
1.001,1.001,,,,,,,0.0089,0.9960,0.9960,0.0443,0.0220,-0.0240,-0.0300,,
1.006,1.006,,,,,,,0.0081,0.9960,0.9960,0.0506,0.0300,-0.0240,-0.0330,,
1.011,1.011,,,,,,,0.0162,0.9980,0.9980,0.0486,0.0260,-0.0230,-0.0340,,
1.016,1.016,,,,,,,0.0153,0.9980,0.9980,0.0427,0.0190,-0.0210,-0.0320,,
1.021,1.021,,,,,,,0.0135,1.0030,1.0030,0.0418,0.0210,-0.0240,-0.0270,,
1.026,1.026,,,,,,,0.0135,1.0030,1.0030,0.0432,0.0200,-0.0290,-0.0250,,
1.031,1.031,,,,,,,0.0081,1.0050,1.0050,0.0391,0.0060,-0.0330,-0.0200,,
1.036,1.036,,,,,,,0.0081,1.0050,1.0050,0.0284,-0.0090,-0.0230,-0.0140,,
1.041,1.041,,,,,,,0.0075,1.0040,1.0040,0.0112,0.0030,-0.0100,-0.0040,,
1.046,1.046,,,,,,,0.0075,1.0040,1.0040,0.0224,0.0220,-0.0040,-0.0010,,
1.051,1.051,,,,,,,0.0071,0.9990,0.9990,0.0151,0.0130,0.0030,-0.0070,,
1.056,1.056,,,,,,,0.0071,0.9990,0.9990,0.0099,-0.0010,0.0090,0.0040,,
1.061,1.061,,,,,,,0.0141,0.9990,0.9990,0.0211,0.0150,0.0050,0.0140,,
1.066,1.066,,,,,,,0.0141,0.9990,0.9990,0.0212,0.0210,-0.0010,0.0030,,
1.071,1.071,,,,,,,0.0100,0.9960,0.9960,0.0099,0.0090,-0.0010,-0.0040,,
1.076,1.076,,,,,,,0.0100,0.9960,0.9960,0.0108,-0.0100,0.0040,0.0000,,
1.081,1.081,,,,,,,0.0092,1.0000,1.0000,0.0357,-0.0340,0.0010,-0.0110,,
1.086,1.086,,,,,,,0.0091,1.0000,1.0000,0.0369,-0.0360,-0.0040,-0.0070,,
1.091,1.091,,,,,,,0.0119,0.9890,0.9890,0.0109,0.0060,-0.0090,-0.0010,,
1.096,1.096,,,,,,,0.0119,0.9890,0.9890,0.0368,0.0340,-0.0100,-0.0100,,
1.101,1.101,,,,,,,0.0102,0.9960,0.9960,0.0283,0.0240,0.0000,-0.0150,,
1.106,1.106,,,,,,,0.0102,0.9960,0.9960,0.0218,-0.0110,0.0170,-0.0080,,
1.111,1.111,,,,,,,0.0105,0.9950,0.9950,0.0348,-0.0260,0.0230,0.0030,,
1.116,1.116,,,,,,,0.0111,0.9950,0.9950,0.0257,0.0070,0.0180,0.0170,,
1.121,1.121,,,,,,,0.0211,0.9800,0.9800,0.0656,0.0590,0.0260,0.0120,,
1.126,1.126,,,,,,,0.0220,0.9790,0.9790,0.0649,0.0610,0.0220,-0.0010,,
1.131,1.131,,,,,,,0.0215,1.0200,1.0200,0.0267,0.0090,0.0250,0.0030,,
1.136,1.136,,,,,,,0.0215,1.0200,1.0200,0.0560,-0.0350,0.0410,0.0150,,
1.141,1.141,,,,,,,0.0108,1.0040,1.0040,0.0664,-0.0370,0.0530,0.0150,,
1.146,1.146,,,,,,,0.0112,1.0050,1.0050,0.0409,-0.0030,0.0390,0.0120,,
1.151,1.151,,,,,,,0.0213,0.9840,0.9840,0.0383,0.0290,0.0250,0.0020,,
1.156,1.156,,,,,,,0.0213,0.9840,0.9840,0.0294,0.0180,0.0230,-0.0030,,
1.161,1.161,,,,,,,0.0221,0.9910,0.9910,0.0391,0.0090,0.0380,0.0020,,
1.166,1.166,,,,,,,0.0221,0.9910,0.9910,0.0407,0.0270,0.0300,0.0050,,
1.171,1.171,,,,,,,0.0266,0.9800,0.9800,0.0363,0.0360,0.0020,-0.0040,,
1.176,1.176,,,,,,,0.0266,0.9800,0.9800,0.0263,0.0250,-0.0040,-0.0070,,
1.181,1.181,,,,,,,0.0090,1.0040,1.0040,0.0212,0.0050,0.0200,-0.0050,,
1.186,1.186,,,,,,,0.0090,1.0040,1.0040,0.0390,-0.0100,0.0370,-0.0070,,
1.191,1.191,,,,,,,0.0092,1.0020,1.0020,0.0427,-0.0160,0.0390,-0.0070,,
1.196,1.196,,,,,,,0.0092,1.0020,1.0020,0.0426,-0.0070,0.0410,-0.0090,,
1.201,1.201,,,,,,,0.0010,1.0000,1.0000,0.0451,0.0130,0.0430,-0.0040,,
1.206,1.206,,,,,,,0.0010,1.0000,1.0000,0.0534,0.0300,0.0430,-0.0100,,
1.211,1.211,,,,,,,0.0064,0.9940,0.9940,0.0509,0.0300,0.0370,-0.0180,,
1.216,1.216,,,,,,,0.0064,0.9940,0.9940,0.0392,0.0160,0.0290,-0.0210,,
1.221,1.221,,,,,,,0.0170,0.9830,0.9830,0.0348,-0.0070,0.0260,-0.0220,,
1.226,1.226,,,,,,,0.0160,0.9840,0.9840,0.0416,-0.0180,0.0270,-0.0260,,
1.231,1.231,,,,,,,0.0257,0.9750,0.9750,0.0381,-0.0230,0.0050,-0.0300,,
1.236,1.236,,,,,,,0.0257,0.9750,0.9750,0.0358,-0.0200,-0.0160,-0.0250,,
1.241,1.241,,,,,,,0.0150,0.9890,0.9890,0.0129,0.0060,-0.0090,-0.0070,,
1.246,1.246,,,,,,,0.0150,0.9890,0.9890,0.0488,0.0440,0.0210,0.0020,,
1.251,1.251,,,,,,,0.0022,1.0000,1.0000,0.0741,0.0610,0.0400,0.0130,,
1.256,1.256,,,,,,,0.0022,1.0000,1.0000,0.0794,0.0530,0.0560,0.0190,,
1.261,1.261,,,,,,,0.0167,1.0100,1.0100,0.0761,0.0310,0.0640,0.0270,,
1.266,1.266,,,,,,,0.0167,1.0100,1.0100,0.0633,0.0080,0.0580,0.0240,,
1.271,1.271,,,,,,,0.0165,0.9900,0.9900,0.0404,-0.0060,0.0370,0.0150,,
1.276,1.276,,,,,,,0.0173,0.9900,0.9900,0.0160,-0.0060,0.0110,0.0100,,
1.281,1.281,,,,,,,0.0215,0.9800,0.9800,0.0071,-0.0010,-0.0070,0.0000,,
1.286,1.286,,,,,,,0.0215,0.9800,0.9800,0.0191,0.0100,-0.0160,-0.0030,,
1.291,1.291,,,,,,,0.0207,0.9850,0.9850,0.0280,0.0190,-0.0180,-0.0100,,
1.296,1.296,,,,,,,0.0207,0.9850,0.9850,0.0274,0.0180,-0.0130,-0.0160,,
1.301,1.301,,,,,,,0.0206,0.9990,0.9990,0.0254,0.0100,-0.0040,-0.0230,,
1.306,1.306,,,,,,,0.0206,0.9990,0.9990,0.0262,-0.0020,0.0030,-0.0260,,
1.311,1.311,,,,,,,0.0182,1.0050,1.0050,0.0322,-0.0100,0.0060,-0.0300,,
1.316,1.316,,,,,,,0.0186,1.0050,1.0050,0.0355,-0.0140,0.0100,-0.0310,,
1.321,1.321,,,,,,,0.0129,1.0060,1.0060,0.0325,-0.0070,0.0130,-0.0290,,
1.326,1.326,,,,,,,0.0129,1.0060,1.0060,0.0271,0.0030,0.0140,-0.0230,,
1.331,1.331,,,,,,,0.0063,1.0060,1.0060,0.0293,0.0100,0.0190,-0.0200,,
1.336,1.336,,,,,,,0.0063,1.0060,1.0060,0.0295,0.0160,0.0190,-0.0160,,
1.341,1.341,,,,,,,0.0122,0.9950,0.9950,0.0187,0.0090,0.0100,-0.0130,,
1.346,1.346,,,,,,,0.0122,0.9950,0.9950,0.0094,-0.0030,-0.0040,-0.0080,,
1.351,1.351,,,,,,,0.0288,0.9790,0.9790,0.0224,-0.0130,-0.0180,-0.0030,,
1.356,1.356,,,,,,,0.0288,0.9790,0.9790,0.0360,-0.0150,-0.0320,0.0070,,
1.361,1.361,,,,,,,0.0348,0.9700,0.9700,0.0425,-0.0080,-0.0390,0.0150,,
1.366,1.366,,,,,,,0.0348,0.9700,0.9700,0.0481,0.0090,-0.0380,0.0280,,
1.371,1.371,,,,,,,0.0220,0.9810,0.9810,0.0535,0.0280,-0.0280,0.0360,,
1.376,1.376,,,,,,,0.0220,0.9810,0.9810,0.0562,0.0380,-0.0140,0.0390,,
1.381,1.381,,,,,,,0.0095,1.0050,1.0050,0.0563,0.0390,0.0070,0.0400,,
1.386,1.386,,,,,,,0.0095,1.0050,1.0050,0.0567,0.0360,0.0250,0.0360,,
1.391,1.391,,,,,,,0.0162,1.0160,1.0160,0.0542,0.0270,0.0370,0.0290,,
1.396,1.396,,,,,,,0.0162,1.0160,1.0160,0.0523,0.0190,0.0430,0.0230,,
1.401,1.401,,,,,,,0.0193,1.0150,1.0150,0.0435,0.0150,0.0390,0.0120,,
1.406,1.406,,,,,,,0.0193,1.0150,1.0150,0.0357,0.0220,0.0280,0.0020,,
1.411,1.411,,,,,,,0.0245,1.0000,1.0000,0.0291,0.0250,0.0110,-0.0100,,
1.416,1.416,,,,,,,0.0245,1.0000,1.0000,0.0272,0.0180,-0.0040,-0.0200,,
1.421,1.421,,,,,,,0.0282,0.9890,0.9890,0.0283,0.0040,-0.0160,-0.0230,,
1.426,1.426,,,,,,,0.0282,0.9890,0.9890,0.0364,-0.0100,-0.0210,-0.0280,,
1.431,1.431,,,,,,,0.0244,0.9840,0.9840,0.0367,-0.0160,-0.0190,-0.0270,,
1.436,1.436,,,,,,,0.0246,0.9840,0.9840,0.0333,-0.0170,-0.0140,-0.0250,,
1.441,1.441,,,,,,,0.0152,0.9900,0.9900,0.0299,-0.0110,-0.0100,-0.0260,,
1.446,1.446,,,,,,,0.0154,0.9900,0.9900,0.0262,-0.0070,-0.0080,-0.0240,,
1.451,1.451,,,,,,,0.0073,1.0010,1.0010,0.0219,-0.0010,-0.0060,-0.0210,,
1.456,1.456,,,,,,,0.0073,1.0010,1.0010,0.0197,0.0070,-0.0040,-0.0180,,
1.461,1.461,,,,,,,0.0073,1.0030,1.0030,0.0200,0.0120,-0.0010,-0.0160,,
1.466,1.466,,,,,,,0.0070,1.0020,1.0020,0.0147,0.0040,0.0020,-0.0140,,
1.471,1.471,,,,,,,0.0045,1.0000,1.0000,0.0204,-0.0140,0.0050,-0.0140,,
1.476,1.476,,,,,,,0.0045,1.0000,1.0000,0.0348,-0.0320,0.0080,-0.0110,,
1.481,1.481,,,,,,,0.0139,0.9930,0.9930,0.0354,-0.0340,0.0040,-0.0090,,
1.486,1.486,,,,,,,0.0139,0.9930,0.9930,0.0247,-0.0220,0.0020,-0.0110,,
1.491,1.491,,,,,,,0.0156,0.9890,0.9890,0.0073,-0.0020,0.0000,-0.0070,,
1.496,1.496,,,,,,,0.0156,0.9890,0.9890,0.0211,0.0190,0.0090,-0.0020,,
1.501,1.501,,,,,,,0.0081,0.9960,0.9960,0.0408,0.0320,0.0250,0.0040,,
1.506,1.506,,,,,,,0.0081,0.9960,0.9960,0.0547,0.0350,0.0400,0.0130,,
1.511,1.511,,,,,,,0.0094,1.0030,1.0030,0.0622,0.0380,0.0450,0.0200,,
1.516,1.516,,,,,,,0.0094,1.0030,1.0030,0.0601,0.0380,0.0410,0.0220,,
1.521,1.521,,,,,,,0.0094,0.9980,0.9980,0.0528,0.0370,0.0320,0.0200,,
1.526,1.526,,,,,,,0.0094,0.9980,0.9980,0.0471,0.0330,0.0290,0.0170,,
1.531,1.531,,,,,,,0.0079,0.9930,0.9930,0.0482,0.0350,0.0290,0.0160,,
1.536,1.536,,,,,,,0.0079,0.9930,0.9930,0.0436,0.0320,0.0270,0.0120,,
1.541,1.541,,,,,,,0.0131,0.9890,0.9890,0.0407,0.0330,0.0220,0.0090,,
1.546,1.546,,,,,,,0.0135,0.9880,0.9880,0.0365,0.0320,0.0160,0.0070,,
1.551,1.551,,,,,,,0.0197,0.9880,0.9880,0.0275,0.0250,0.0090,0.0070,,
1.556,1.556,,,,,,,0.0197,0.9880,0.9880,0.0206,0.0160,0.0110,0.0070,,
1.561,1.561,,,,,,,0.0169,0.9900,0.9900,0.0175,0.0040,0.0170,0.0010,,
1.566,1.566,,,,,,,0.0169,0.9900,0.9900,0.0207,-0.0050,0.0200,-0.0020,,
1.571,1.571,,,,,,,0.0121,0.9910,0.9910,0.0188,-0.0070,0.0170,-0.0040,,
1.576,1.576,,,,,,,0.0121,0.9910,0.9910,0.0152,-0.0090,0.0100,-0.0070,,
1.581,1.581,,,,,,,0.0087,0.9930,0.9930,0.0200,-0.0160,0.0090,-0.0080,,
1.586,1.586,,,,,,,0.0087,0.9930,0.9930,0.0271,-0.0220,0.0090,-0.0130,,
1.591,1.591,,,,,,,0.0088,0.9930,0.9930,0.0328,-0.0270,0.0110,-0.0150,,
1.596,1.596,,,,,,,0.0088,0.9930,0.9930,0.0354,-0.0280,0.0050,-0.0210,,
1.601,1.601,,,,,,,0.0110,0.9910,0.9910,0.0341,-0.0230,-0.0030,-0.0250,,
1.606,1.606,,,,,,,0.0110,0.9910,0.9910,0.0343,-0.0150,-0.0070,-0.0300,,
1.611,1.611,,,,,,,0.0088,0.9960,0.9960,0.0374,-0.0080,-0.0060,-0.0360,,
1.616,1.616,,,,,,,0.0088,0.9960,0.9960,0.0427,-0.0110,-0.0100,-0.0400,,
1.621,1.621,,,,,,,0.0068,0.9970,0.9970,0.0444,-0.0150,-0.0120,-0.0400,,
1.626,1.626,,,,,,,0.0068,0.9970,0.9970,0.0425,-0.0160,-0.0160,-0.0360,,
1.631,1.631,,,,,,,0.0128,0.9900,0.9900,0.0427,-0.0130,-0.0190,-0.0360,,
1.636,1.636,,,,,,,0.0128,0.9900,0.9900,0.0397,-0.0140,-0.0170,-0.0330,,
1.641,1.641,,,,,,,0.0097,0.9930,0.9930,0.0396,-0.0140,-0.0120,-0.0350,,
1.646,1.646,,,,,,,0.0097,0.9930,0.9930,0.0338,-0.0120,-0.0100,-0.0300,,
1.651,1.651,,,,,,,0.0105,0.9980,0.9980,0.0314,-0.0090,-0.0080,-0.0290,,
1.656,1.656,,,,,,,0.0105,0.9980,0.9980,0.0258,-0.0050,-0.0080,-0.0240,,
1.661,1.661,,,,,,,0.0103,1.0010,1.0010,0.0253,-0.0030,-0.0100,-0.0230,,
1.666,1.666,,,,,,,0.0103,1.0010,1.0010,0.0181,-0.0010,-0.0100,-0.0150,,
1.671,1.671,,,,,,,0.0132,0.9980,0.9980,0.0141,0.0000,-0.0100,-0.0100,,
1.676,1.676,,,,,,,0.0132,0.9980,0.9980,0.0108,0.0010,-0.0100,-0.0040,,
1.681,1.681,,,,,,,0.0132,0.9980,0.9980,0.0083,0.0020,-0.0080,0.0010,,
1.686,1.686,,,,,,,0.0132,0.9980,0.9980,0.0090,0.0040,-0.0040,0.0070,,
1.691,1.691,,,,,,,0.0106,0.9970,0.9970,0.0117,0.0060,0.0000,0.0100,,
1.696,1.696,,,,,,,0.0106,0.9970,0.9970,0.0156,0.0030,0.0030,0.0150,,
1.701,1.701,,,,,,,0.0092,0.9960,0.9960,0.0163,-0.0020,0.0060,0.0150,,
1.706,1.706,,,,,,,0.0088,0.9970,0.9970,0.0177,-0.0070,0.0030,0.0160,,
1.711,1.711,,,,,,,0.0108,0.9910,0.9910,0.0153,-0.0090,-0.0030,0.0120,,
1.716,1.716,,,,,,,0.0109,0.9910,0.9910,0.0181,-0.0020,-0.0150,0.0100,,
1.721,1.721,,,,,,,0.0135,0.9870,0.9870,0.0233,0.0050,-0.0220,0.0060,,
1.726,1.726,,,,,,,0.0135,0.9870,0.9870,0.0245,0.0080,-0.0230,0.0030,,
1.731,1.731,,,,,,,0.0122,0.9900,0.9900,0.0236,0.0050,-0.0230,-0.0020,,
1.736,1.736,,,,,,,0.0128,0.9900,0.9900,0.0232,-0.0020,-0.0220,-0.0070,,
1.741,1.741,,,,,,,0.0156,0.9870,0.9870,0.0225,0.0000,-0.0210,-0.0080,,
1.746,1.746,,,,,,,0.0156,0.9870,0.9870,0.0244,0.0030,-0.0190,-0.0150,,
1.751,1.751,,,,,,,0.0190,0.9930,0.9930,0.0262,0.0060,-0.0110,-0.0230,,
1.756,1.756,,,,,,,0.0190,0.9930,0.9930,0.0306,0.0070,-0.0070,-0.0290,,
1.761,1.761,,,,,,,0.0177,1.0040,1.0040,0.0347,0.0090,-0.0060,-0.0330,,
1.766,1.766,,,,,,,0.0182,1.0040,1.0040,0.0318,0.0120,-0.0050,-0.0290,,
1.771,1.771,,,,,,,0.0173,1.0090,1.0090,0.0236,0.0100,0.0040,-0.0210,,
1.776,1.776,,,,,,,0.0173,1.0090,1.0090,0.0208,0.0080,0.0120,-0.0150,,
1.781,1.781,,,,,,,0.0111,1.0070,1.0070,0.0226,0.0080,0.0180,-0.0110,,
1.786,1.786,,,,,,,0.0111,1.0070,1.0070,0.0208,0.0120,0.0130,-0.0110,,
1.791,1.791,,,,,,,0.0134,1.0010,1.0010,0.0206,0.0180,0.0080,-0.0060,,
1.796,1.796,,,,,,,0.0134,1.0010,1.0010,0.0261,0.0250,0.0070,-0.0030,,
1.801,1.801,,,,,,,0.0161,1.0000,1.0000,0.0292,0.0270,0.0110,0.0020,,
1.806,1.806,,,,,,,0.0162,0.9990,0.9990,0.0310,0.0250,0.0170,0.0070,,
1.811,1.811,,,,,,,0.0143,0.9970,0.9970,0.0315,0.0190,0.0230,0.0100,,
1.816,1.816,,,,,,,0.0143,0.9970,0.9970,0.0233,0.0100,0.0190,0.0090,,
1.821,1.821,,,,,,,0.0136,0.9910,0.9910,0.0165,0.0020,0.0130,0.0100,,
1.826,1.826,,,,,,,0.0136,0.9910,0.9910,0.0119,-0.0050,0.0060,0.0090,,
1.831,1.831,,,,,,,0.0157,0.9860,0.9860,0.0139,-0.0040,0.0030,0.0130,,
1.836,1.836,,,,,,,0.0157,0.9860,0.9860,0.0128,0.0020,0.0040,0.0120,,
1.841,1.841,,,,,,,0.0126,0.9880,0.9880,0.0175,0.0080,0.0100,0.0120,,
1.846,1.846,,,,,,,0.0126,0.9880,0.9880,0.0284,0.0110,0.0190,0.0180,,
1.851,1.851,,,,,,,0.0022,1.0000,1.0000,0.0370,0.0120,0.0280,0.0210,,
1.856,1.856,,,,,,,0.0022,1.0000,1.0000,0.0444,0.0110,0.0350,0.0250,,
